Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Classification,Reasons,Strategic,Tactical,Operational,Out of Scope,Not Identified
Relationship marketing: Adding value to business with big data; [Marketing de relacionamento: Agregando valor ao negócio com big data],dos Reis A.C.B.C.; Iacovelo M.T.; de Almeida L.B.B.; da Costa Filho B.A.,2016,10.5585/remark.v15i4.3379,"In recent years, the constant technological innovations, the exponential increase in the volume of data together with the evolution in consumption trends have generated a global scenario of great challenges for the organizations. The use of Big Data technologies to analyze the growing amount of data available in the globalized virtual world offers a new insight into the market and can contribute to the future of organizations by providing quality information that will strongly support the decision-making. In this scenario of high competitiveness, considering the context of data analysis, using Big Data technologies can broaden the view of companies to market trends, favoring the identification of strategies better targeted to the behavioral profiles and consumption preferences. This research aims to investigate how the use of Big Data technologies can increase the relationship marketing capacity of organizations, adding value to the business. The results demonstrate that organizations which make use of Big Data technologies are in a better position to define their relationship marketing strategies with customers, resulting in more lasting relationships with the market and their customers and capture favorable returns to their business. In the near future, the use of Big Data to expand relationship marketing strategies will be the survival rules for organizations. The differentiation will be in the way managers will interpret the available information and act to achieve the desired results. © 2016 Universidade Nove de Julho-UNINOVE. All right reserved.",Big data; CRM; Relationship Marketing; Technology,Universidade Nove de Julho-UNINOVE,scopus-big data,Strategic,"The abstract discusses the long-term implications of using Big Data technologies to enhance relationship marketing strategies, indicating a focus on strategic planning and decision-making aimed at achieving organizational goals.",60,25,10,0,5
Analytics in sport marketing,Mumcu C.; Fried G.,2017,10.1123/smej.2016-0019,"The use of analytics has been growing throughout the sport industry. Although the concepts of analytics and big data are frequently used in the sport industry and highlighted in numerous media outlets, sport management students often do not have a strong understanding of why and how analytics are important for their future career, especially as it relates to sport marketing. This case study describes a fictitious student`'s desire to be an intern in the analytics department at Major League Soccer and the student`'s interaction with an industry professional who is an expert on customer relationship management and marketing analytics in the sport industry. The study provides information on how and why analytics are used in sport marketing and how data can be used to make decisions. © 2017 North American Society for Sport Management.",Analytics; Segmentation; Sport marketing,Human Kinetics Publishers Inc.,scopus-big data,Tactical,"The abstract discusses the application of analytics in sport marketing, focusing on how data can be used for decision-making, which aligns with tactical-level decisions related to marketing strategies and customer relationship management.",10,70,15,0,5
A multidisciplinary perspective of big data in management research,Sheng J.; Amankwah-Amoah J.; Wang X.,2017,10.1016/j.ijpe.2017.06.006,"In recent years, big data has emerged as one of the prominent buzzwords in business and management. In spite of the mounting body of research on big data across the social science disciplines, scholars have offered little synthesis on the current state of knowledge. To take stock of academic research that contributes to the big data revolution, this paper tracks scholarly work's perspectives on big data in the management domain over the past decade. We identify key themes emerging in management studies and develop an integrated framework to link the multiple streams of research in fields of organisation, operations, marketing, information management and other relevant areas. Our analysis uncovers a growing awareness of big data's business values and managerial changes led by data-driven approach. Stemming from the review is the suggestion for research that both structured and unstructured big data should be harnessed to advance understanding of big data value in informing organisational decisions and enhancing firm competitiveness. To discover the full value, firms need to formulate and implement a data-driven strategy. In light of these, the study identifies and outlines the implications and directions for future research. © 2017 Elsevier B.V.",Big data; Literature review; Management research,Elsevier B.V.,scopus-big data,Strategic,"The abstract discusses the overarching theme of big data's impact on management and organizational strategy, including the need for firms to implement data-driven strategies for long-term goals and competitiveness.",70,15,10,0,5
Analyzing user sentiment in social media: Implications for online marketing strategy,Micu A.; Micu A.E.; Geru M.; Lixandroiu R.C.,2017,10.1002/mar.21049,"This article examines restaurant customers’ online activity following visits to restaurants. Differences in customers’ opinions based on gender and location are discussed. Sentiment analysis was used to analyze customers’ social media behavior in terms of liking, rating, and reviewing restaurants. User-generated reviews and comments about experiences influence potential customers’ decisions. The results of this study show that gender and location of customers influence restaurant ratings. This article shows that sentiment analysis (using Natural Language Toolkit and TextBlob) can help marketers by providing a useful tool for big data analysis. Sentiment analysis can be used to interpret customer behavior and highlight how presales, sales, and after-sales strategies can be improved. © 2017 Wiley Periodicals, Inc.",online reputation management; sentiment analysis; social media marketing; targeting,Wiley-Liss Inc.,scopus-big data,Tactical,"The article discusses how sentiment analysis can be used to interpret customer behavior and improve marketing strategies, which aligns with the tactical decision level of interpreting strategic goals into more structured targets.",10,70,15,0,5
Assessment of utilization of social media marketing for providing reliable information-based decision making for business service excellence in hotel sector,Setiadi R.,2019,,"Companies use social media to improve efficiency in their supply chains in addition to build new business models of relationships with customers, employees, investors and other stakeholders. However until now, the purpose of utilizing social media for the service business sector has not been widely verified empirically in various studies, making some managers view that social media is not an effective means of promotion for service businesses. Adverse decisions can be made because of lack of information about the benefits of social media for marketing. This article attempts to analyze the extent to which companies are capable of using social media as a basis for marketing excellence. This study provides reliable constructs of utilization of social media marketing in order it can be useful information and materials of information decisions making for managers in hospitality industries. The sample in this study consists of 177 general managers and marketing managers in three to five star hotels in Jakarta based on data from the Jakarta Statistic Center in 2016 and the Indonesian Hotel and Restaurant Association (PHRI). Statistical test results show that the constructs of utilization of social media marketing includes means of retaining customers, customer improvement effectiveness, actively communicating with customers, intensively attracting customers, and proactively capturing customers. These results can implicitly direct and make the right decisions on the ways that service organizations can use social media as the main source of big data information. © 2019 Allied Business Academies.",Customer improvement effectiveness; Information based decision making; Intensive communication; Service business; Social media marketing,Allied Business Academies,scopus-big data,Tactical,"The abstract discusses how companies can utilize social media for marketing excellence, focusing on specific constructs and practices that can help in decision-making for managers in the hospitality industry. This aligns with tactical decision-making where strategic goals are interpreted into clear, actionable targets.",20,60,15,0,5
Interaction of the social media and big data in reaching marketing success in the era of the fourth industrial revolution,Pranjić G.; Rekettye G.,2019,10.1504/IJBPM.2019.102015,"The contemporary economic environment is characterised by the economic megatrends that are (re)shaping economic practice in the 21st century. The most important megatrend is the digitalisation, which triggers a whole new economic revolution, so called ‘fourth industrial revolution’. In the situation with the new data source, new technological means for harvesting and processing of data, digitalisation and fourth economic revolution is very relevant not only for the operation but the marketing function as well. Social media represent an excellent source of data and channel of communication with the customer. Marketing spending on digital media platform soon will be no. 1, and it will overtake TV as the dominant marketing channel. Introducing the big data analytical capabilities, adjustment of overall organisation scheme and hiring competent personnel, the company will be in a position to save money for marketing spending, but in same time overall marketing performances will increase. Introducing big data analytical capabilities and efficient use of available social media platform is a challenging task that lay ahead of senior executives. Support from the highest management instances is the critical preconditions in reaching desired outcomes in the possible synergy between big data (BD) and social media marketing (SMM). Copyright © 2019 Inderscience Enterprises Ltd.",Analytics; BDA; Big data analytics; Business intelligence; Customer service improvements; Decision makers; Market intelligence; SMM; Social media marketing,Inderscience Publishers,scopus-big data,Strategic,"The abstract discusses the overarching impact of digitalization and the fourth industrial revolution on marketing strategies, emphasizing long-term planning and organizational adjustments needed to leverage big data and social media effectively. This aligns with strategic decision-making focused on defining goals and the nature of the organization.",70,20,5,0,5
"Prediction, pre-emption and limits to dissent: Social media and big data uses for policing protests in the United Kingdom",Dencik L.; Hintz A.; Carey Z.,2018,10.1177/1461444817697722,"Social media and big data uses form part of a broader shift from ‘reactive’ to ‘proactive’ forms of governance in which state bodies engage in analysis to predict, pre-empt and respond in real time to a range of social problems. Drawing on research with British police, we contextualize these algorithmic processes within actual police practices, focusing on protest policing. Although aspects of algorithmic decision-making have become prominent in police practice, our research shows that they are embedded within a continuous human–computer negotiation that incorporates a rooted claim to ‘professional judgement’, an integrated intelligence context and a significant level of discretion. This context, we argue, transforms conceptions of threats. We focus particularly on three challenges: the inclusion of pre-existing biases and agendas, the prominence of marketing-driven software, and the interpretation of unpredictability. Such a contextualized analysis of data uses provides important insights for the shifting terrain of possibilities for dissent. © 2017, © The Author(s) 2017.",Big data; dissent; predictive policing; protest; social media,SAGE Publications Ltd,scopus-big data,Not identified,"The abstract discusses the use of big data and social media in policing but does not fit clearly into the strategic, tactical, or operational categories related to marketing. The focus is on governance and public safety rather than marketing strategies.",10,15,5,50,20
Teaching social media analytics: An assessment based on natural disaster postings,Goh T.T.; Sun P.-C.,2015,,"Unstructured data in social media is as part of the ""big data"" spectrum. Unstructured data in Social media can provide useful insights into social phenomena and citizen opinions, both of which are critical to government policy and businesses decisions. Teachers of business intelligence and analytics commonly use quantitative data from sales, marketing, finance and manufacturing to demonstrate various analytics concepts in a business context. However, researchers have seldom used social media data to analyze social behavior and communication. In this study we aim to demonstrate an assessment structure for teaching social media analytics concepts with the goal of analyzing and interpreting social media content. We base this assessment on forum postings regarding two recent events: the Christchurch earthquake in New Zealand, and the Japanese earthquake and tsunami. The aim of the assessment is to discover social insights. We base the assessment structure on Cooper's Analytics Framework to cover such concepts as term frequency (TF), term frequency-inverse document frequency (TFIDF), data visualization, sentiments and opinions analysis, the Nearest Neighbor K-NN classification algorithm, and Information Diffusion theory. We review how the students performed on the assignment that used this assessment, and we make recommendations for future studies. © 2015 by the Education Special Interest Group (EDSIG) of the Association of Information Technology Professionals.",Data analytics; Social behavior; Social media; Text processing,Journal of Information Systems Education,scopus-big data,Tactical,"The abstract focuses on using social media analytics for educational purposes and assessment, interpreting strategic goals into specific targets and structured analyses, which aligns with tactical decision-making.",10,70,15,0,5
Distribution trends in industry 4.0: Case study of a major soft drink multinational enterprise in Latin America; [Verteilungstendenzen in industrie 4.0: fallstudie eines multinationalen großun-ternehmens für erfrischungsgetränke in Lateinamerika],Buestán G.; Cañizares K.; Camacho C.; Suárez-Núñez C.,2020,10.2195/lj_NotRev_buestan_de_202009_01,"This study comprises a literature review of logistics 4.0 and distribution techniques in smart cities. The results of the literature review are then used to offer innovative solutions for the distribution needs of a new sales channel of a major soft drink multinational enterprise in Ecuador, Latin America. The objectives of this study are achieved through the use of two methodologies: The Literature Review Methodology for Scientific and Information Management, through its structuring and systematization; and the Design for Six Sigma (DFSS) methodology, with the integration of marketing and market segmentation concepts for the determination of an existing local opportunity. The literature review shows that Information and Communication Technology (ICT) uses technologies such as the Internet of Things (IoT), cyber-physical systems (CPS), and Big Data to analyze, control and manage data that allows an efficient flow of information for decision-making purposes. ICT enables smart cities and smart factories to develop flexibility and quick adaptation to market changes, as well as to generate green logistic practices that comply with environmental regulations. Regarding the case study, the present study starts by analyzing the market needs for the implementation of the sales channel ""At Work"" for a multinational company dedicated to the production and distribution of soft drinks. Finally, the study presents innovative alternatives for distribution, focused on the results of the literature review, in order to optimize the delivery of soft drinks to the final customer of the ""At Work"" sales channel. © 2020, Wissenschaftliche Gesellschaft fur Technische Logistik. All rights reserved.",Distribution; Logistics 4.0; Market segmentation; Smart cities; Smart factories,Wissenschaftliche Gesellschaft fur Technische Logistik,scopus-big data,Tactical,"The study focuses on innovative solutions for a specific sales channel for a multinational company, indicating a structured approach to interpreting strategic goals into actionable targets for market segmentation and distribution optimization.",15,65,15,0,5
A multi-level text classifier for feedback analysis using tweets to enhance product performance,Balusamy B.; Murali T.; Thangavelu A.; Venkata Krishna P.,2015,10.1504/IJEMR.2015.073455,"Big Data refers to the collection and storage of the enormous amount of data which is heterogeneous in nature. Data analysis is quite complex due to its enormous volume and its high generation speed. Big Data has many business applications such as in promotion, marketing either financially or by supporting in decision making. One such application is the sentiment analysis that paves the way for the business analysts to know the positive or negative impact over the product based on the tweets by the people. We propose a three-level text classifier with the first level as principal components analysis (PCA) followed by the support vector machine (SVM) and the conditional random fields (CRF) as the second and third level using the tweets collected. This feedback analyser would promote the sales of the product due to its high accuracy in feedback classification. Copyright © 2015 Inderscience Enterprises Ltd.",Big Data; Conditional random fields; CRF.; PCA; Principal components analysis; Support vector machine; SVM; Three-level text classifier,Inderscience Publishers,scopus-big data,Tactical,"The abstract discusses a specific application of sentiment analysis for classifying tweets to enhance product sales, which aligns with tactical decision-making in marketing.",10,60,25,0,5
A sentiment classification on Indian government schemes using pyspark,Sujatha E.; Radha R.,2020,,"With the rapid growth of social media, millions of users share their opinions everyday about different issues such as services, products, persons, politics, events etc. By analysing these social user’s opinions the most valuable data can be obtained which is used for decision making in various domains. Sentiment Analysis in social media plays a vital role in monitoring of public opinion behind certain topics. Actually 92% of marketing professionals thought that social media has intense effect on their business. By doing an accurate sentiment analysis, winning might not be an impossible thing. Success does not depend only in the number of likes, comments or followers. It also depends in how much positive discussions have been held among the users of social media. The objective of this paper is to build a model that performs multi-class classification of Big data with improved accuracy. The proposed model uses a hybrid of Lexicon-based approach and Machine Learning based approach. In this paper, we have performed the sentiment analysis on the three Central Government Schemes namely Digital India, Swachh Bharat and Make-in India. The Apache Spark’s Machine Learning library, MLlib has been used in order to achieve better results in sentiment analysis for the Big Data. The AFINN dictionary was used to label the tweets and bigrams feature set was used. The Hashing TF-IDF method was used to extract the feature vectors from the raw feature set. These vectors were classified by Random Forest classifier to determine positive, negative and neutral sentiments of tweets. The result from this model was tested by using the various testing metrics like accuracy, precision, recall and f-score. The higher accuracy of 89.27% was obtained. © 2020, Research Trend. All rights reserved.",Digital India; Make-in India; PySpark; Random Forest classifier; Sentimental Analysis; Swachh Bharat; Twitter Data,Research Trend,scopus-big data,Tactical,"The abstract discusses a model for sentiment analysis that focuses on interpreting social media opinions, which aligns with tactical decision-making in marketing, such as user engagement and marketing analytics.",10,70,15,0,5
An analysis and visualization methodology for identifying and testing market structure,France S.L.; Ghose S.,2016,10.1287/mksc.2015.0958,"We introduce a method for identifying, analyzing, and visualizing submarkets in product categories. We give an overview of the market structure and competitive submarket literature and then describe a classic model for testing competitive submarkets along with associated extensions. In the era of big data and with the increasing availability of large-scale consumer purchase data, there is a need for techniques that can interpret these data and use them to help make managerial decisions. We introduce a statistical likelihood based technique for both identifying and testing market structure. We run a series of experiments on generated data and show that our method is better at identifying market structure from brand substitution data than a range of methods described in the marketing literature. We introduce tools for holdout validation, complexity control, and testing managerial hypotheses. We describe a method for visualization of submarket solutions, and we give several traditional consumer product examples and in addition give an example to show how market structure can be analyzed from online review data. © 2016 INFORMS.",Big data; Brand switching; Cluster analysis; Likelihood estimation; Market segmentation; Market structure; Submarket analysis; Visualization,INFORMS Inst.for Operations Res.and the Management Sciences,scopus-big data,Tactical,"The abstract discusses methods for identifying and analyzing submarkets within product categories, which aligns with tactical decision-making in marketing. The focus on using large-scale consumer purchase data to inform managerial decisions indicates a structured approach to achieving strategic goals.",20,60,15,0,5
Creating value from Social Big Data: Implications for Smart Tourism Destinations,Vecchio P.D.; Mele G.; Ndou V.; Secundo G.,2018,10.1016/j.ipm.2017.10.006,"This paper aims to demonstrate how the huge amount of Social Big Data available from tourists can nurture the value creation process for a Smart Tourism Destination. Applying a multiple-case study analysis, the paper explores a set of regional tourist experiences related to a Southern European region and destination, to derive patterns and opportunities of value creation generated by Big Data in tourism. Findings present and discuss evidence in terms of improving decision-making, creating marketing strategies with more personalized offerings, transparency and trust in dialogue with customers and stakeholders, and emergence of new business models. Finally, implications are presented for researchers and practitioners interested in the managerial exploitation of Big Data in the context of information-intensive industries and mainly in Tourism. © 2017 Elsevier Ltd",Big Data; Business analytics; Decision making; Smart tourism destination; Social media measurement; Value creation,Elsevier Ltd,scopus-big data,Strategic,"The abstract discusses the long-term implications of utilizing Big Data in tourism for decision-making, marketing strategies, and the development of new business models, aligning with strategic planning.",60,25,10,0,5
Big Data and consumer behavior: imminent opportunities,Hofacker C.F.; Malthouse E.C.; Sultan F.,2016,10.1108/JCM-04-2015-1399,"Purpose – The purpose of this paper is to assess how the study of consumer behavior can benefit from the presence of Big Data. Design/methodology/approach – This paper offers a conceptual overview of potential opportunities and changes to the study of consumer behavior that Big Data will likely bring. Findings – Big Data have the potential to further our understanding of each stage in the consumer decision-making process. While the field has traditionally moved forward using a priori theory followed by experimentation, it now seems that the nature of the feedback loop between theory and results may shift under the weight of Big Data. Research limitations/implications – A new data culture is now represented in marketing practice. The new group advocates inductive data mining and A/B testing rather than human intuition harnessed for deduction. The group brings with it interest in numerous secondary data sources. However, Big Data may be limited by poor quality, unrepresentativeness and volatility, among other problems. Practical implications – Managers who need to understand consumer behavior will need a workforce with different skill sets than in the past, such as Big Data consumer analytics. Originality/value – To the authors' knowledge, this is one of the first articles to assess how the study of consumer behavior can evolve in the context of the Big Data revolution. © 2016, © Emerald Group Publishing Limited.",Big Data; Consumer behavior; Marketing analytics,Emerald Group Publishing Ltd.,scopus-big data,Strategic,"The abstract discusses how the study of consumer behavior can evolve in the context of Big Data, indicating a long-term vision for understanding and adapting marketing practices. It emphasizes changes in theory and methodology that could redefine the field, which aligns with strategic planning.",60,20,10,0,10
Using ‘Big Data’ for analytics and decision support,Power D.J.,2014,10.1080/12460125.2014.888848,"People and the computers they use are generating large amounts of varied data. The phenomenon of capturing and trying to use all of the semi-structured and unstructured data has been called by vendors and bloggers ‘Big Data’. Organisations can capture and store data of many types from almost any source, but capturing and storing data only adds value when it has a useful purpose. Big Data must be used to provide input to analytics and decision support capabilities if it is to create real value for organisations. Some bloggers, industry leaders and academics have become disillusioned by the term Big Data. It is a marketing term and not a technical term. More descriptive terms like unstructured data, process data and machine data are more useful for information technology (IT) professionals. Researchers need to study and document use cases that explain how specific, novel data, so-called Big Data, can be used to support decision-making. © 2014, © 2014 Taylor & Francis.",Analytics; Big Data; decision support; machine data,Taylor and Francis Ltd.,scopus-big data,Strategic,"The abstract discusses the importance of Big Data in providing input for analytics and decision support capabilities, which aligns with strategic planning for long-term goals in organizations. It emphasizes the need for organizations to find useful purposes for the data they capture, which is a strategic consideration.",60,20,10,5,5
Electronic word of mouth analysis for new product positioning evaluation,Gregoriades A.; Pampaka M.,2020,10.1016/j.elerap.2020.100986,"People increasingly choose to express themselves online through electronic word of mouth (eWOM), generating large amounts of data, making eWOM a valuable source of information through big data analytics. This enables organizations to gain insights directly from customers’ opinions for better decision making. This work presents a new methodology for evaluating an organisation's product-positioning strategy through eWOM analytics. A product's mispositioning has significant negative effects and there is strong interest in identifying ways to avoid it. Current methods that utilize eWOM for product positioning evaluation mostly use post-product release reviews and do not statistically evaluate the effect of time on the product positioning; nor do they provide any means to diagnose the cause of mispositioning. The temporal aspect of positioning, however, provides valuable insights into which product features are more time-invariant and accordingly makes it possible to plan for product redesign or repositioning to maximize profitability. A case study is presented in the context of smartphones using design science research, utilizing Twitter data regarding the release of a new product, collected using a custom Android application. The research questions addressed in this paper are: (1) How do consumers’ preferences change over time with regards to the product's positioning? (2) Which product features positively influence product positioning and which negatively? To answer these questions, we compared the product-positioning strategy and consumers’ opinions before and after the release of a new product to identify possible discrepancies between expected and actual positioning of the product. This work constitutes a methodological contribution with demonstrated implications for new product positioning strategy evaluation using tweet analysis. © 2020 Elsevier B.V.",Micro-blogs; Product positioning; Sentiment Analysis; Topic modelling,Elsevier B.V.,scopus-big data,Tactical,"The abstract discusses a methodology for evaluating an organization's product-positioning strategy using eWOM analytics, which involves structured decision-making based on consumer opinions and preferences over time. This aligns with tactical decision-making, as it interprets strategic goals into actionable targets.",20,60,15,0,5
Applying big data to guide firms’ future industrial marketing strategies,Gnizy I.,2020,10.1108/JBIM-06-2019-0318,"Purpose: While big data (BD), a transformative emerging phenomenon on its youth, plays a growing role in organizations in improving marketing decision-making, few academic works examine the mechanism through which BD can be applied to guide future competitive advantage strategies. The purpose of this paper is to examine if BD’s predictive power helps business to business (B2B) firms selecting their intended generic (differentiation, focus, and cost leadership) strategies. Design/methodology/approach: Drawing on the learning theory, the study proposes the use of BD as a key driver of intended strategies. Based on data from a cross-industry sample of executives, a conceptual model is tested using path and robustness analyses. Findings: The use of BD plays a prominent role in the selection of intended future strategies in industrial markets. Additional tests demonstrate conditions of competitive intensity and strategic flexibility where BD is more and less beneficial. Research limitations/implications: The study furthers the understanding of traditional learning and intelligence use frameworks and of contemporary future strategies drivers. Practical implications: BD availability enables managers leveraging knowledge embedded in data-rich systems to gain predictive insights that help in guiding new strategic directions to maintain competitive advantage. Originality/value: The study reinforces the continued applicability of Porter’s generic positioning strategies in the digital era. It addresses the paucity of research on BD in B2B context and is the first to provide theoretical and practical reflections on how BD utilization influences industrial intended strategies. The study strengthens contemporary managerial views defending that data drive strategies rather than the opposite. © 2020, Emerald Publishing Limited.",Big data; Cost leadership strategy; Differentiation strategy; Focus strategy; Future strategy,Emerald Group Holdings Ltd.,scopus-big data,Strategic,"The abstract focuses on the application of big data in guiding future competitive advantage strategies for B2B firms, which aligns with long-term organizational goals and strategic planning.",70,15,5,0,10
Growth hacking: Insights on data-driven decision-making from three firms,Troisi O.; Maione G.; Grimaldi M.; Loia F.,2020,10.1016/j.indmarman.2019.08.005,"Theoretical background: The work explores how Big Data analysis can reshape marketing decision-making in B2B sector. Deriving from Data-Driven Decision-Making (DDDM) approach, the Growth Hacking model is employed to investigate the role of cognitive computing and big data analytics in redefining business processes. Purpose: The main objectives of the study are: 1) to assess how a data-driven orientation to the use of big data analytics and cognitive computing can reframe marketing decisions in B2B segment; 2) to explore whether the adoption Growth Hacking can be helpful in exploiting the opportunities offered by big data analytics and cognitive computing in B2B marketing. Methodology: The paper is based on Action Research (AR) methodology that permits researchers to participate actively in the observation of businesses and to examine how decisions are undertaken and managed over time. Results: The main findings allow identifying the most common strategies and tactics employed in three companies operating in different B2B sectors to exploit the opportunities offered by cognitive computing and big data analytics according to a data-driven marketing approach. Based on the application of the Growth Hacking model, the tools of analytics and the main objectives, outcomes and implications on marketing decision-making are revealed. Originality: The identification of the main objectives and outcomes produced across the three dimensions of the Growth Hacking model (data analysis, marketing and programming) can help academics and practitioners to understand the main levers to attain marketing goals, such as the enhancement of relationship with customers (CRM), continuous learning and development of new products and potential innovation. © 2019 Elsevier Inc.",Action research; Big data analytics; Business-to-business (B2B); Cognitive computing; Growth hacking marketing; High-tech companies; Marketing decisions,Elsevier Inc.,scopus-big data,Strategic,"The abstract focuses on how big data analytics and cognitive computing can reshape marketing decision-making in the B2B sector, indicating long-term implications for business strategies and goals. It emphasizes the overarching framework and objectives of using data-driven approaches, which aligns with strategic planning.",60,30,5,0,5
From Exclusion to Connection: The Role of Anthropomorphic Chatbots in Shaping Customer Responses Post-Social Exclusion,Jia X.; Zhao X.; Tao W.; Ahn S.,2024,10.1080/15332861.2024.2375965,"In a world where digital interactions have become the norm, chatbots are evolving to not only assist with tasks but also to alleviate feelings of social exclusion. This study investigates how anthropomorphic chatbots influence customer engagement and emotional responses following social exclusion, and further impact their commercial decisions. Through a between-subject experiment involving 609 participants, we explored the effects of anthropomorphic (vs. non-anthropomorphic) chatbots across three social exclusion conditions (ignored, rejected, and control). Our findings reveal that anthropomorphic chatbots significantly enhance purchase intention, relational investment, and organizational trust, mediated by increased senses of belonging and control and enhanced parasocial interactions. This research enriches the marketing literature by applying the need-threat model and illuminating the psychological mechanisms underlying customer responses. The practical implications for marketing and public relations professionals include strategies for optimizing brand-consumer interactions through the strategic use of anthropomorphic chatbots. © 2024 Taylor & Francis Group, LLC.",anthropomorphism; Chatbot; commercial decisions; need-threat model; social exclusion,Routledge,scopus-chatbot,Tactical,"The study focuses on how anthropomorphic chatbots enhance customer engagement and emotional responses, which involves interpreting strategic goals into specific marketing tactics to optimize brand-consumer interactions.",20,60,15,0,5
Does a chatbot’s location influence consumer attitude and intentions?,Roozen I.; Raedts M.; Waetermans G.,2024,10.1504/IJIMA.2024.139294,"Chatbots engage in real-time conversations with customers. Moreover, they can collect data in a digital landscape that is increasingly sensitive to privacy. The objective of this study was to help strategic marketing decision-makers better understand how and where chatbots can be used effectively to gather consumer data. We analyse whether consumers’ privacy concerns influence their adoption. Furthermore, we invest if privacy concerns, and subsequently information disclosure, are significantly influenced by the chatbot’s location. In an experimental study (N = 398) we compared the (in)direct effects of the same chatbot in two different locations: Facebook and its own retailer’s website. Our results show that interacting with a chatbot on Facebook led to significantly lower attitudes towards chatbots and lower intentions to use chatbots. Both relationships are sequentially mediated via higher privacy concerns and less comfort with information disclosure. Companies therefore need to consider where to deploy their chatbots. Copyright © 2024 Inderscience Enterprises Ltd.",adoption behaviour; chatbot; consumer-firm interaction; Facebook; Facebook messenger; information disclosure; privacy concerns; retailer website,Inderscience Publishers,scopus-chatbot,Tactical,"The study focuses on how chatbots can be effectively deployed in marketing contexts, examining consumer reactions and privacy concerns in specific environments. This aligns with interpreting strategic goals into actionable targets, such as user engagement and marketing analytics.",10,70,15,0,5
Trust and digital privacy: willingness to disclose personal information to banking chatbot services,Lappeman J.; Marlie S.; Johnson T.; Poggenpoel S.,2023,10.1057/s41264-022-00154-z,"This study explored digital privacy concerns in the use of chatbots as a digital banking service. Three dimensions of trust were tested in relation to user self-disclosure in order to better understand the consumer-chatbot experience in banking. The methodology selected for this research study followed a conclusive, pre-experimental, two-group one-shot case study research design which made use of a non-probability snowballing sampling technique. Privacy concerns were found to have a significantly negative relationship with user self-disclosure in both treatment groups. Respondents exposed to their preferred banking brand experienced lower user self-disclosure and brand trust than those exposed to a fictitious banking brand within the South African context. It is recommended that companies using chatbots focus on easing privacy concerns and build foundations of trust. The gains that chatbots have made in the form of increased productivity and quality of customer service rely on relationships with users who need to disclose personal information. Through this study, we concluded that, despite its power to influence decision-making, the power of a brand is not enough for consumers to considerably increase self-disclosure. Rather, a bridge of trust (through education, communication and product development) is needed that encompasses all three elements of trust, which are brand trust, cognitive trust and emotional trust. Limited research exists on the relationship between financial services marketing and chatbot adoption. Thus, this study addressed a theoretical gap, by adding brand trust to existing studies on cognitive and emotional trust regarding user self-disclosure. © 2022, The Author(s), under exclusive licence to Springer Nature Limited.",Chatbots; Conversational commerce; Digital privacy; Internet banking; Online brand trust; User self-disclosure,Palgrave Macmillan,scopus-chatbot,Tactical,"The study focuses on the relationship between digital privacy concerns and user self-disclosure in the context of chatbot usage in banking, which can inform targeted strategies and approaches for improving user engagement and trust. This aligns with tactical decision-making regarding customer acquisition and user engagement.",10,70,15,0,5
Employees' perceptions of chatbots in B2B marketing: Affordances vs. disaffordances,Lin X.; Shao B.; Wang X.,2022,10.1016/j.indmarman.2021.11.016,"We investigate the impacts of chatbots' technical features on employees' perceptions (namely, chatbot effectiveness and discomfort with using chatbots) in the context of B2B marketing. In particular, to capture the technical features of chatbots, we identify three types of chatbot affordances (i.e., automatability, personalization, and availability) and three types of chatbot disaffordances (i.e., limited understanding, lack of emotion, and null decision-making). We show that these types of chatbot affordances and disaffordances are related to chatbot effectiveness and discomfort with using chatbots, which in turn can affect employees' attitudes toward chatbots. We conducted an empirical study via an online survey and collected data from 228 B2B marketing employees. While automatability and personalization enhance chatbot effectiveness, null decision-making increases discomfort with using chatbots. Further, chatbot effectiveness and discomfort with using chatbots both influence employees' attitudes toward chatbots. Theoretical and managerial implications are also discussed. © 2021 Elsevier Inc.",Affordance; B2B marketing; Chatbot; Disaffordance; Discomfort; Effectiveness,Elsevier Inc.,scopus-chatbot,Tactical,"The study investigates specific technical features of chatbots and their effects on employee perceptions and attitudes, which aligns with tactical decision-making in marketing contexts.",10,70,15,0,5
