Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Classification,Reasons,Strategic,Tactical,Operational,Out of Scope,Not Identified
Predicting consumer healthy choices regarding type 1 wheat flour,Fiore M.; Gallo C.; Tsoukatos E.; La Sala P.,2017,10.1108/BFJ-04-2017-0200,"Purpose: Healthy and safety food issues are more and more becoming the purchasing process core of conscious consumer. “Type 1” wheat flour means higher protein and ash content. The purpose of this paper is to investigate the attributes usually referred to the characteristics of wheat flour known to consumers and at implementing a predictive model of purchasing that allows to make correct decisions without the necessary experience of a real human expert. Design/methodology/approach: In order to investigate the research aims of the paper, an online survey was carried out and conducted by means of the Google Forms in the detection time January-April 2016. The online survey collected responses from 467 Italian respondents asked to give feedback about their buying habits of various types of flour. The responses were analyzed through a data mining approach. This paper implements predictive analytics to create a statistical model of future behavior by means of a machine learning algorithms. Findings: In line with recent healthy and dynamic trends in the food industry, conscious consumer seems to be willing to pay a price for “type 1” wheat flour that is four times higher than the price related to the basic types of wheat flour. Social implications: Consumer seems not to know well the “type 1” wheat flour and its healthy characteristics; then, it should be crucial to implement promotional strategies and marketing hand in hand. Promotion can be a key element in putting across the health benefits of special kinds of wheat flour. Originality/value: Highlighting health issues about the “type 1” wheat flour gives insights and sheds some light on the crucial need of changing eating and purchasing behavior. Then, originality of this paper can be found in the used predictive algorithm of the artificial intelligence. © 2017, © Emerald Publishing Limited.",Basis types of wheat flour; Consumer behaviour; Healthy food; Machine learning algorithms,Emerald Group Publishing Ltd.,scopus-artificial intelligence,Tactical,"The abstract focuses on understanding consumer behavior and purchasing habits related to 'type 1' wheat flour, utilizing data mining and predictive analytics, which aligns closely with tactical decision-making in marketing.",20,60,15,0,5
A sampling based sentiment mining approach for e-commerce applications,Vinodhini G.; Chandrasekaran R.M.,2017,10.1016/j.ipm.2016.08.003,"Emerging technologies in online commerce, mobile and customer experience have transformed the retail industry so as to enable the marketers to boost sales and the customers with the most efficient online shopping. Online reviews significantly influence the purchase decisions of buyers and marketing strategies employed by vendors in e-commerce. However, the vast amount of reviews makes it difficult for the customers to mine sentiments from online reviews. To address this problem, sentiment mining system is needed to organize the online reviews automatically into different sentiment orientation categories (e.g. positive/negative). Due to the imbalanced nature of positive and negative sentiments, the real time sentiment mining is a challenging machine learning task. The main objective of this research work is to investigate the combined effect of machine learning classifiers and sampling methods in sentiment classification under imbalanced data distributions. A modification is proposed in support vector machine based ensemble algorithm which incorporates both oversampling and undersampling to improve the prediction performance. Extensive experimental comparisons are carried out to show the effectiveness of the proposed method with several other classifiers used in terms of receiver operating characteristic curve (ROC), the area under the ROC curve and geometric mean. © 2016",Ensemble; Imbalance; Opinion; Sampling; Sentiment,Elsevier Ltd,scopus-artificial intelligence,Tactical,"The abstract discusses the investigation of machine learning classifiers and sampling methods for sentiment classification in online reviews, which aligns with tactical decision-making in marketing strategies aimed at improving customer engagement and sales.",10,70,15,0,5
Sentiment analysis system adaptation for multilingual processing: The case of tweets,Balahur A.; Perea-Ortega J.M.,2015,10.1016/j.ipm.2014.10.004,"Nowadays opinion mining systems play a strategic role in different areas such as Marketing, Decision Support Systems or Policy Support. Since the arrival of the Web 2.0, more and more textual documents containing information that express opinions or comments in different languages are available. Given the proven importance of such documents, the use of effective multilingual opinion mining systems has become of high importance to different fields. This paper presents the experiments carried out with the objective to develop a multilingual sentiment analysis system. We present initial evaluations of methods and resources performed in two international evaluation campaigns for English and for Spanish. After our participation in both competitions, additional experiments were carried out with the aim of improving the performance of both Spanish and English systems by using multilingual machine-translated data. Based on our evaluations, we show that the use of hybrid features and multilingual, machine-translated data (even from other languages) can help to better distinguish relevant features for sentiment classification and thus increase the precision of sentiment analysis systems. © 2014 Elsevier Ltd. All rights reserved.",Chat analysis; Multilingual resources; Sentiment analysis; Social media mining; Subjectivity analysis,Elsevier Ltd,scopus-artificial intelligence,Strategic,"The abstract discusses the development of a multilingual sentiment analysis system and its importance in various fields such as marketing and decision support, which aligns with long-term goals and strategic planning.",65,20,10,0,5
Management support systems for multinational business,Iyer R.K.; Schkade L.L.,1987,10.1016/0378-7206(87)90060-7,"Domestic and multinational firms face competitive pressures and must adopt strategies from a global perspective in order to gain and hold competitive advantages. Information technology offers the crucial resource for supporting global strategy formulation activities. This paper describes the characteristics and fundamental requirements of management support systems for multinational business strategies and operations. Aspects of data support, decision support, and executive support systems for multinational businesses are described, along with illustrations of the application of information technology in an international business environment. Business that have taken the lead in the use of information technology in managing multinational business are already reaping strategic and competitive advantages. These are the firms that are most likely to be the hardy survivors in a global environment that is becoming increasingly competitive. © 1987.",Data Support Systems; Decision Support Systems; Executive Support Systems; Information Technology; Management Support Systems for Multinational Businesses,,scopus-artificial intelligence,Strategic,"The abstract discusses the importance of global strategies and management support systems for multinational firms, emphasizing long-term goals and competitive advantages that align with strategic planning.",70,15,10,0,5
Managing organizational DSS development in small manufacturing enterprise,Tam M.M.C.; Chung W.W.C.; Yung K.L.; David A.K.; Saxena K.B.C.,1994,10.1016/0378-7206(94)90005-1,"A number of Hong Kong manufacturing companies have moved their production to the People's Republic of China while retaining their supporting functions (such as marketing, distribution, etc.) in Hong Kong. As a consequence, their mode of operation has become more complex and demands better production planning and control (PPC). One solution is to use an information system in which all factory resources are integrated within a single framework for PPC. The main instrument of this strategy is an Organizational DSS (ODSS). This paper presents a case study of development and adoption of an ODSS in a small manufacturing enterprise. Analysis of the findings highlights the cultural as well as organizational underpinnings and the need for effective intervention before and throughout the computerization. The implementation strategies are described, with emphasis on prerequisite infrastructural developments, showing how they provide opportunities and constraints. © 1994.",Case study; Industrial collaboration; Information systems development; Organizational decision support system (ODSS); Production planning and control (PPC); Small manufacturing enterprise; Technology adoption; Technology transfer,,scopus-artificial intelligence,Tactical,"The abstract discusses the development and adoption of an Organizational Decision Support System (ODSS) for planning and control in a manufacturing context, which aligns with tactical decision-making focused on operational targets and structured decisions.",25,50,20,5,0
Role of marketing intelligence in making pricing policy in construction,Mochtar K.; Arditi D.,2001,10.1061/(ASCE)0742-597X(2001)17:3(140),"The pricing strategy predominantly used in construction is cost based. But this pricing logic may lead to the underpricing or overpricing of a bid offer. In response to this problem, alternate pricing strategies are proposed in this paper that make use of market-based approaches. These models are centered on marketing intelligence functions. In this paper, marketing intelligence systems developed and used in manufacturing industries are explored, including marketing research, marketing information systems, and decision support systems. The current developments and practices of marketing intelligence in construction are reviewed. The findings of a survey that investigates the marketing intelligence and pricing strategy practices of the largest 400 U.S. contractors are presented. In conclusion, it is discovered that contractors use mostly traditional marketing intelligence strategies. It is recommended that contractors develop computerized intelligence activities such as using resources on the Internet and developing management information systems and decision support systems. As expected, it is found that ""marketing intelligence capabilities"" is a significant variable associated with pricing strategy.",,,scopus-artificial intelligence,Strategic,"The abstract discusses pricing strategies in construction and emphasizes the importance of marketing intelligence capabilities, indicating a long-term planning approach to improve pricing strategies, which aligns with strategic decision-making.",60,25,10,0,5
A distributed decision support system for strategic planning,Pinson S.D.; Louçã J.A.; Moraitis P.,1997,10.1016/S0167-9236(96)00074-7,"Recent advances in artificial intelligence, particularly in the field of multi-agent theory, offer great promises in modeling strategic planning processes. In this domain, the ability to introduce distinct cognitive agents which cooperate to solve the problem enables the processing of more complex and ill-structured problems. This paper presents a general framework for building a distributed strategic decision support system (DSDSS) which integrates both advances in distributed decision making and distributed artificial intelligence. It goes on to describe a cooperative and distributed system with two specific features: the users intervene as human agents in the solution formation, and strategic knowledge and domain knowledge are distributed in different agents which communicate through various blackboards and message passing. An example is provided in the field of strategic marketing which illustrates how the system operates. © 1997 Published by Elsevier Science B.V.",Blackboard systems; Distributed artificial intelligence; Distributed decision support systems; Multi-agent systems; Strategic planning,Elsevier,scopus-artificial intelligence,Strategic,"The abstract discusses a distributed strategic decision support system that focuses on long-term planning processes, with an emphasis on integrating cognitive agents and strategic knowledge for solving complex problems, which aligns with the definition of strategic planning.",70,15,10,0,5
Artificial intelligence in sales forecasting applications,Collins R.H.; Mauritson R.J.,1987,10.1080/08853134.1987.10754451,"Sales and marketing professionals utilize statistics in a variety of situations, ranging from sales analysis to consumer surveys. Statistical packages allow busi-ness decision makers to summarize and describe data, as well as draw inferences about the relation-ships between various sets of data. While spreadsheet programs such as Lotus 1-2-3 offer a limited amount of statistical capability, most professionals find it worthwhile to turn to more specialized packages such as SPSS and SAS. Such sophisticated packages have been available on mainframe computers for some time, and now these same packages have become available on microcomputers. For examples of these packages, and potential applications, the reader is referred to Collins (1986) and Stoll (1986b). © 1987 Taylor & Francis Ltd.",,,scopus-artificial intelligence,Tactical,"The abstract discusses the use of statistical packages in sales and marketing for data analysis and decision-making, which aligns with tactical decision-making based on structured targets derived from strategic goals.",15,60,20,0,5
Machine Learning Systems Applied to Health Data and System,Bonifazi F.; Volpe E.; Digregorio G.; Giannuzzi V.; Ceci A.,2020,10.1163/15718093-BJA10009,"The use of machine learning (ML) in medicine is becoming increasingly fundamental to analyse complex problems by discovering associations among different types of information and to generate knowledge for medical decision support. Many regulatory and ethical issues should be considered. Some relevant EU provisions, such as the General Data Protection Regulation, are applicable. However, the regulatory framework for developing and marketing a new health technology implementing ML may be quite complex. Other issues include the legal liability and the attribution of negligence in case of errors. Some of the above-mentioned concerns could be, at least partially, resolved in case the ML software is classified as a 'medical device', a category covered by EU/national provisions. Concluding, the challenge is to understand how sustainable is the regulatory system in relation to the ML innovation and how legal procedures should be revised in order to adapt them to the current regulatory framework. © 2020 Copyright 2020 by Koninklijke Brill NV, Leiden, The Netherlands.",artificial intelligence; ethical issues; health data; machine learning (ML); regulatory issues,Brill Nijhoff,scopus-artificial intelligence,Out of scope,"The abstract discusses the regulatory and ethical issues surrounding the use of machine learning in medicine, which falls outside the marketing context and pertains to healthcare technology.",10,5,5,75,5
The BIG CHASE: A decision support system for client acquisition applied to financial networks,Quijano-Sanchez L.; Liberatore F.,2017,10.1016/j.dss.2017.04.007,"Bank agencies daily store a huge volume of data regarding clients and their operations. This information, in turn, can be used for marketing purposes to acquire new clients or sell products to existing clients. A Decision Support System (DSS) can help a manager to decide the sequence of clients to contact to reach a designed target. In this paper we present the BIG CHASE, a DSS that translates bank data into a reliability graph. This graph models relationships based on a probability of traversal function that includes social measures. The proposed DSS, developed in close collaboration with Banco Santander, S.A., fits the parameters of the probability function to explicit solution evaluations given by experts by means of a specifically designed Projected Gradient Descent algorithm. The fitted probability function determines the reliabilities associated to the edges of the graph. An optimization procedure tailored to be efficient on very large sparse graphs with millions of nodes and edges identifies the most reliable sequence of clients that a manager should contact to reach a specific target. The BIG CHASE has been tested with a case study on real data that includes Banco Santander, S.A. 2015 Spain bank records. Experimental results show that the proposed DSS is capable of modeling the experts' evaluations into probability function with a small error. © 2017 Elsevier B.V.",Client acquisition; Financial networks; Maximum reliability path; Projected gradient descent; Social modelling,Elsevier B.V.,scopus-artificial intelligence,Tactical,"The abstract describes a Decision Support System (DSS) that assists managers in deciding the sequence of clients to contact for marketing purposes. This aligns with tactical decision-making as it interprets strategic goals into specific actions and targets, focusing on client acquisition and marketing analytics.",20,65,10,0,5
Decision-centric active learning of binary-outcome models,Saar-Tsechansky M.; Provost F.,2007,10.1287/isre.1070.0111,"It can be expensive to acquire the data required for businesses to employ data-driven predictive modeling - for example, to model consumer preferences to optimize targeting. Prior research has introduced ""active-learning"" policies for identifying data that are particularly useful for model induction, with the goal of decreasing the statistical error for a given acquisition cost (error-centric approaches). However, predictive models are used as part of a decision-making process, and costly improvements in model accuracy do not always result in better decisions. This paper introduces a new approach for active data acquisition that specifically targets decision making. The new decision-centric approach departs from traditional active learning by placing emphasis on acquisitions that are more likely to affect decision making. We describe two different types of decision-centric techniques. Next, using direct-marketing data, we compare various data-acquisition techniques. We demonstrate that strategies for reducing statistical error can be wasteful in a decision-making context, and show that one decision-centric technique in particular can improve targeting decisions significantly. We also show that this method is robust in the face of decreasing quality of utility estimations, eventually converging to uniform random sampling, and that it can be extended to situations where different data acquisitions have different costs. The results suggest that businesses should consider modifying their strategies for acquiring information through normal business transactions. For example, a firm such as Amazon.com that models consumer preferences for customized marketing may accelerate learning by proactively offering recommendations - not merely to induce immediate sales, but for improving recommendations in the future. © 2007 INFORMS.",Active learning; Classifier induction; Decision making; Decision-support systems; Predictive modeling,INFORMS Inst.for Operations Res.and the Management Sciences,scopus-artificial intelligence,Tactical,"The abstract discusses a new decision-centric approach to active data acquisition, which emphasizes how data acquisition affects decision-making in marketing contexts. This aligns with tactical decisions as it targets specific marketing strategies and techniques to improve targeting decisions, which are structured and closer to implementation.",20,60,15,0,5
Multiple-issue auction and market algorithms for the World Wide Web,Teich J.; Wallenius H.; Wallenius J.,1999,10.1016/S0167-9236(99)00016-0,"The Internet is quickly changing the way business-to-consumer and business-to-business commerce is conducted in the world. The Electronic Revolution has also spawned a trend of price wars and, in some instances, chaos, because of the zero-sum nature of the electronic channel. The technology has created an opportunity to get beyond the lose-lose nature of single issue price wars by determining sellers' and buyers' preferences across multiple issues and encouraging negotiations, thereby creating possible joint gains for all parties. We develop simple multiple-issue algorithms and heuristics that could be used in electronic auctions and electronic markets, to match businesses to businesses and consumers based on dovetailing underlying interests and preferences. We provide arguments that such dovetailed matches should help stabilize markets and make them more efficient.",,Elsevier Science Publishers B.V.,scopus-artificial intelligence,Strategic,"The abstract discusses the long-term implications of the electronic revolution on business transactions and the development of algorithms to stabilize markets, which aligns with strategic planning and decision-making.",60,20,15,0,5
Marketing segmentation through machine learning models: An approach based on customer relationship management and customer profitability accounting,Florez-Lopez R.; Ramon-Jeronimo J.M.,2009,10.1177/0894439308321592,"Customer relationship management (CRM) aims to build relations with the most profitable clients by performing customer segmentation and designing appropriate marketing tools. In addition, customer profitability accounting (CPA) recommends evaluating the CRM program through the combination of partial measures in a global costĝ€""benefit function. Several statistical techniques have been applied for market segmentations although the existence of large data sets reduces their effectiveness. As an alternative, decision trees are machine learning models that do not consider a priori hypotheses, achieve a high performance, and generate logical rules clearly understood by managers. In this article, a three-stage methodology is proposed that combines marketing feature selection, customer segmentation through univariate and oblique decision trees, and a new CPA function based on marketing, data warehousing, and opportunity costs linked to the analysis of different scenarios. This proposal is applied to a large insurance marketing data set for alternative cost and price conditions showing the superiority of univariate decision trees over statistical techniques. © 2009 Sage Publications.","Artificial intelligence; Costĝ€""benefit analysis; Customer profitability accounting; Customer relationship management; Marketing",,scopus-artificial intelligence,Tactical,"The abstract discusses customer relationship management and customer profitability accounting, focusing on methods for customer segmentation and marketing feature selection. These aspects align well with tactical decision-making, which interprets strategic goals into actionable targets and structured decisions.",10,70,15,0,5
Red & Yellow: the business of education,Robertson J.; Ferreira C.C.; Duncan S.; Nath A.,2020,10.1108/EEMCS-01-2019-0010,"Learning outcomes: Students learn to evaluate a firm’s growth strategies with the aim of establishing long-term business sustainability. Students will examine the impact of external macro-environmental factors that influence firm growth in an emerging market context. Using this case, students will learn how to apply a resource-based view to a firm’s offering by comparing and identifying the competitive advantage of the internal resources of the firm. Using this case, students can apply the principle of strategic fit by strategically analyzing the opportunities and threats in the external environment, while taking into account the firm’s internal strengths and weaknesses. Case overview/synopsis: This case outlines the strategic, macro-environmental and marketing challenges that the Cape Town-based private higher education institution, Red & Yellow Creative School of Business, faced as it entered its 25th year of existence. In 2019, Red & Yellow had its roots in industry and had done well historically to cement that bond through the creation of successful alumni and the constant innovation of its higher education offering. Two weeks before having to present a detailed five-year growth strategy plan to the board of directors, Rob Stokes, the Director and Chairman of Red & Yellow, was faced with a multitude of decisions pertaining to the sustainable growth of the school. Recent growth patterns showed that programs with lower profit margins, such as classroom-based full-time programs, had experienced double-digit growth while student numbers for higher gross profit offerings, such as online and executive education programs had started to decline. Another challenge that the school faced was the need for its students to future-proof their careers in a world where artificial intelligence and machine learning threatened their careers and jobs. As such, Red & Yellow was confronted with one central strategic problem: How to grow strategically in the short term while developing a sustainable and scalable growth strategy for the school in the long term. Complexity academic level: This case could work well as part of an executive education course, as well as a strategic management course for master’s degree or Master of Business Administration students. Supplementary materials: Teaching Notes are available for educators only. Subject code: CSS 11: Strategy. © 2020, Emerald Publishing Limited.",Business development; Corporate growth; Corporate strategy,Emerald Group Publishing Ltd.,scopus-artificial intelligence,Strategic,"The abstract discusses evaluating growth strategies and establishing long-term business sustainability for an educational institution, which aligns with strategic planning aimed at defining organizational goals and nature.",70,15,10,0,5
A model for bundling mobile value added services using neural networks,Kar A.K.; Singh P.,2012,10.1504/IJADS.2012.044946,"Mobile value added services has emerged as one of the significant revenue generators for the mobile telecommunication industry. With the large array of service offerings, telecom providers engage in active advertising of service bundles to attract new as well as retain the existing customers. Focused advertising by personalising the service bundles based on individual customer preferences is a key success factor of such campaigns. This paper proposes the application of a neural network-based decision support model for pattern association using which mixed bundles of such services may be identified, as per customer preferences, so as to induce higher conversion in cross-sales and up-sales. Consumer service preferences can be combined with some standard packages of VAS bundles to personalise the service bundles and these service bundles would be generated dynamically. Identifying and promoting such services identified through pattern association rules will have a direct impact on the overall profitability of the service provider. Copyright © 2012 Inderscience Enterprises Ltd.",Bundling mobile services; Decision support system; Marketing mobile services; Mobile commerce; Neural networks; Pattern association,Inderscience Publishers,scopus-artificial intelligence,Tactical,"The abstract discusses the application of a neural network-based decision support model to personalize service bundles, which aligns with structured decision-making aimed at achieving specific marketing targets, such as customer acquisition and retention.",10,70,15,0,5
Implementing neural networks for decision support in direct marketing,Cui G.; Wong M.L.,2004,10.1177/147078530404600204,"Innovative methods of artificial intelligence such as artificial neural networks (ANNs) have been increasingly adopted to predict consumer responses to direct marketing. However, appropriate learning algorithms, evaluation criteria, and validation procedures are necessary for effective implementation of neural networks to provide decision support to managers. This study compares the performance of Bayesian neural networks with that of logistic regression and the backpropagation method in modelling consumer responses. The results of a ten-fold stratified cross-validation suggest that although the three methods perform equally well under the error rate, Bayesian neural networks generate higher statistics for the Area under the Receiver Operating Characteristic Curve (AUROC) and cumulative lifts. The findings suggest that researchers should adopt effective learning algorithms, relevant evaluation criteria and appropriate validation procedures for neural networks to model consumer responses and solve marketing problems facing today's businesses.",,Market Research Society,scopus-artificial intelligence,Tactical,"The abstract discusses the performance of different methods (Bayesian neural networks, logistic regression, and backpropagation) in modeling consumer responses to direct marketing, which aligns with tactical decision-making in marketing analytics and customer acquisition strategies.",10,70,15,0,5
Franchising decision support system for formulating a center positioning strategy,Wu C.H.; Ho G.T.S.; Lam C.H.Y.; Ip W.H.,2015,10.1108/IMDS-10-2014-0291,"Purpose - The purpose of this paper is to propose a franchising decision support system (FDSS) for future development planning by center positioning strategy formulation under a franchising business model. Design/methodology/approach - The system makes use of data collected from the franchising business and external environment analysis for decision making in center positioning problems. The fuzzy logic approach is integrated into the system for analyzing the geographical market dynamics including profitability and competitiveness in the district concerned. To demonstrate the application of the proposed FDSS, a case study is conducted in a Hong Kong-based franchising private education center, i.e. Dr I-Kids Education Center. Findings - The tailor made FDSS helps to facilitate the business operations of the franchising education center and develops a district positioning model for the centers located in the 18 districts of Hong Kong. The findings provide a solid foundation for marketing strategy and expansion direction formulation. Originality/value - Due to the globalization of business, managing a growing franchising business model becomes challenging to the franchisor. In order to fully leverage the merits of the franchising system, an intelligent decision support model, focusing on making strategic development plans, is needed so as to expand the scale of business efficiently. © Emerald Group Publishing Limited.",Artificial intelligence; Decision support; Franchising model; Fuzzy logic,Emerald Group Holdings Ltd.,scopus-artificial intelligence,Strategic,"The abstract discusses a franchising decision support system (FDSS) aimed at long-term development planning and strategic formulation for franchising businesses. It emphasizes the need for intelligent decision-making models to expand business efficiently, which aligns with strategic planning principles.",60,20,10,5,5
Knowledge management system selection by multi-choice goal programming,Liao C.-N.; Chih I.-L.,2014,10.3233/HSM-140806,Goal programming (GP) is an important technique for solving many practice applications. This paper adopts multi-choice goal programming model (MCGP) approach to solve a multi-objectives decision-making problem. The decision model is developed as a multi-choice aspiration levels goal programming model base on a case study. The overall objective is to select an effective resource distribution in a knowledge management system (KMS) projects selection process. The main contribution of this work is development a mathematical model for KMS project evaluate and selection. The advantage of this method is that it allows decision makers to set multi-objective aspiration levels for KMS selection problems. The MCGP model facilitates decision-making process in business resources planning. © 2014 - IOS Press and the authors. All rights reserved.,Knowledge management system; marketing decision support system (MDSS); multi-choice goal programming model (MCGP),IOS Press,scopus-artificial intelligence,Tactical,"The abstract discusses a multi-choice goal programming model for resource distribution in project selection, which is a structured decision-making process translating strategic goals into specific targets.",10,70,15,0,5
Toward a theory of competencies for the management of product complexity: Six case studies,Closs D.J.; Jacobs M.A.; Swink M.; Webb G.S.,2008,10.1016/j.jom.2007.10.003,"Business units in six Fortune 500 companies were studied to develop better understanding regarding drivers of product portfolio complexity and the means to manage them. Our research focuses on identifying important competencies for managing product portfolio complexity and on the development of appropriate theoretical explanations. We found three important competencies: product/technology portfolio strategy, organization and governance regarding complexity decisions, and product design and decision support systems. We explicate these competencies using a socio-technical systems theoretical perspective. Our findings provide the basis for a model describing the impact of complexity and complexity management on business unit profitability. © 2007 Elsevier B.V. All rights reserved.",Case study; Complexity; Design-operations interface; Marketing-operations interface; Product development; Socio-technical systems theory,,scopus-artificial intelligence,Strategic,"The abstract focuses on understanding and managing product portfolio complexity at a high level, emphasizing competencies related to strategy and governance. It aims for a long-term understanding of how complexity impacts profitability within business units, aligning with strategic planning.",60,20,10,5,5
Views on the international market for energy biomass in 2020: Results from a scenario study,Heinimö J.; Ojanen V.; Kässi T.,2008,10.1108/17506220810919063,"Purpose - The purpose of this paper is to clarify the alternative future scenarios for the international biomass market until the year 2020 and identify underlying steps needed toward a vital working and sustainable biomass market for energy purposes. Design/methodology/approach - Two scenario processes were conducted for the study. A heuristic, semi-structured approach, including the use of preliminary questionnaires as well as manual and computerised group support systems (GSS), was applied in the scenario processes. Findings - The scenarios estimated that the biomass market will develop and grow rapidly as well as diversify in the future. The scenario analysis shows the key issues in the field: global economic growth including the growing need for energy, environmental forces in the global evolution, the potential of technological development in solving the global problems, capabilities of the international community to find solutions for the global issues, and the complex interdependencies of all these driving forces. Research limitations/implications - Further research is needed involving analysis of the probabilities of the technological and commercial elements in each scenario. It is also important to conceptualise the scale and directions of biomass trade streams and determine the influences of the scenarios from the viewpoints of different actors. Practical implications - The results of the scenario processes provide a starting point for further research analysing the technological and commercial aspects of the scenarios and foreseeing the scales and directions of biomass streams. Originality/value - In this study, scenario processes supplemented by a GSS are applied for investigating the future development of the biomass market. © Emerald Group Publishing Limited.",Energy management; Energy sources; Finland; Globalization; Group decision support systems; Sustainable development,,scopus-artificial intelligence,Strategic,"The abstract discusses future scenarios for the international biomass market, focusing on long-term implications and the necessary steps for a sustainable market. This aligns with strategic planning as it seeks to define goals and nature of market development.",70,15,5,5,5
Monitoring new product introductions with sell-through data from channel partners,Salmi L.; Holmström J.,2004,10.1108/13598540410544890,"Manufacturers of consumer goods need to see the market situation and end customer demand in order to efficiently allocate production capacity and procure materials. However, the difficulty to obtain timely and accurate demand data from the point-of-sales (POS) calls for alternative solutions to be developed. This paper presents a solution that is based on readily available sell-through data from channel partners, such as distributors, to monitor what happens on the market in product introduction situations. The difficulty with using demand information from distributors rather than the POS is the bullwhip effect that distorts demand as you move upstream in the supply chain. The paper presents how this problem can be overcome by using market mix views of product categories and simple smoothing techniques. © 2004, Emerald Group Publishing Limited",Control applications; Demand; Product launch,,scopus-artificial intelligence,Tactical,"The abstract discusses a solution for monitoring market demand through sell-through data, which aligns with tactical decision-making processes that interpret strategic goals into actionable targets. The focus on overcoming the bullwhip effect and using data for production allocation and material procurement indicates structured decision-making typical of tactical planning.",20,60,15,0,5
"Predicting consumer behavior in the perspective of consumer neuroscience: Status, challenge, and future",Lei W.; Yikai Y.; Jiehui Z.; Xiaoyi W.,2020,10.13587/j.cnki.jieem.2020.06.001,"Neuromanagement is an emerging interdisciplinary subject that intersects neuroscience and social science. It has spawned new insights in multiple cutting-edge fields, such as consumer neuroscience, neuromarketing, neuroIS, and organizational neuroscience, thereby promoting the paradigm of management science from subjective to objective. Among these fields, consumer neuroscience can better understand consumer behavior and the motivations behind it. This article reviews the latest progresses pertaining to consumer behavior prediction in the perspective of consumer neuroscience. Specifically, it summarizes how neuroscience can be implemented in forecasting consumer behavior, as well as limitations and future research potentials. The article sets out from a brief introduction of the theoretically basis of consumer behavior prediction - the discovery of neural correlates that relates to consumer behavior. For example, the striatum and nucleus accumbens (NAcc) are related to “reward”; the prefrontal cortex (PFC) is related to “subjective value”; and the mesencephalic limbic system is closely related to individual value perception. These findings unveil the neural “black box” behind consumer behavior, thereby laying a solid foundation for consumer behavior prediction. Consequently, they shed lights on the neural indicators that relate to consumer behavior, which help to interpret consumer behavior more accurately. Moreover, they also reveal that neural data can be the viable predictor for consumers' individual and market behaviors. Thus, consumer neuroscience not only enriches the decision theory, but also promotes the application of theory. Next, the article moves on to illustrate the methods in consumer behavior prediction with traditional methods and neuroscience tools. Traditional methods include qualitative methods like interviews and focus groups, quantitative methods like surveys, experimental studies, big data and artificial intelligence. Neuroscience tools include functional magnetic resonance imaging (fMRI), electroencephalography (EEG), functional near-infrared spectroscopy (fNIRS), eye tracking, and some physiological and biological metrics like skin electrical response, heart rate, respiratory rate, etc. Among them, fMRI and fNIRS can locate brain regions related to specific functions; EEG records cortical potential when engaged in specific tasks; eye tracking is mainly used to record the eye movement; skin electrical response, heart rate, and respiratory rate can reflect the level of affect and emotion. Compared with traditional methods, neuroscience tools complement their alternatives such as predicting with laboratory behavioral data and show superiority to predict the overall market consumption. Then, this article demonstrates the recent trends of consumer behavior prediction research based on consumer neuroscience perspective. With the rapid development of consumer neuroscience, the research trend of consumer behavior prediction emerged and fluctuated in the last decade. Currently, it pioneers in consumer neuroscience. We summarize 18 representative researches regarding to their research tools, topics, measurement indicators, published journals, and then detail the research status of predicting consumer behavior. In related researches, fMRI predicts for consumer behavior at individual and market level in terms of experience preference, product selection and advertising performance. It usually applies to occasions where the brain area has been clearly associated with specific behaviors; EEG is mostly used to predict consumer behavior at individual and market level in terms of experience preference and product selection. It applies to occasions where the stimuli is time-dynamic (e.g., video ads, movies, TV programs, etc.); eye tracking is mostly used to predict product selection behavior when studying consumer behavior related to visual attention; and other neuroscience tools for consumer behavior predication is also introduced. Lastly, this article points out the limitations in this vein of research based on the summary of previous studies. It states that a lack of specific cognitive indicators to predict consumer behavior, rare measure in real scenes, ethical issues need further discussion. In particular, domestic research is in its infancy and still has a large space for development. Then we put forward the directions that need to be broken in the future based on the current bottlenecks. (1) Combine multi-modal data to enrich unique indicators for predicting consumer behavior; (2) Predict consumer behavior from multiple stages of purchase decisions based on real-life needs; (3) Optimize data collection and analysis methods to improve the external validity; (4) Conduct cross-cultural research to reveal consumption forecast in domestic context. The rapid growth of neuroscience tools ushers in an era of consumer neuroscience. Consumer neuroscience researches are then equipped with more objective metrics to advance research in marketing researches. It supplements the earlier controversial researches and provides unlimited possibilities for the future development. In the future, the strand of consumer neuroscience will be closely integrated with emerging disciplines such as big data, artificial intelligence, and machine learning to develop richer research fields, attract more professional researchers, and apply more humane research tools, thereby providing more theoretical and pragmatic values for consumer behavior research. © 2020. All Rights Reserved.",Consumer behavior; Consumer decision-making; Consumer neuroscience; Prediction,Zhejiang University,scopus-artificial intelligence,Strategic,"The abstract discusses the emerging field of neuromanagement, focusing on consumer neuroscience and its implications for understanding consumer behavior. It emphasizes long-term insights and the integration of neuroscience with marketing strategy, making it relevant for strategic planning in organizations.",60,25,10,0,5
