Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Classification,Reasons,Strategic,Tactical,Operational,Out of Scope,Not Identified
Customer churns prediction in telecom using adaptive logitboost learning approach,Hemalatha M.; Mahalakshmi S.,2020,,"In telecom sector, huge amount of data is generated on daily routine owing to extensive client base. Business analysts and decision makers highlighted that including new customers seems to be costly than that of maintaining prevailing customers. Customer relationship management (CRM) and Business analysts have to recognize the cause of churn customers and to validate behavioural patterns from prevailing churn customer‘s data. This work anticipated a churn prediction model that utilizes clustering and classification approaches to recognize churn customers and to give factors that resides behind customer churning in telecom sectors. Feature selection is carried out with association attribute ranking model and weighted oversampling technique. The proposed approach initially classifies churn customers data with Adaptive Logitboost (ALB) classification algorithm for classifying the instance more appropriately. Generation of retention policies is a significant process of relationship management to eliminate churners. After performing classification approach, these model segments customers‘ data by categorization using requirement similarity matrix to acquire information gain. This model validates churn factors that are needed for determining primary cause of churn. By recognizing essential churn factors from customer data, CRM may enhance productivity by recommending appropriate promotions to set of customers based on association among behavioural patterns. Thereby, marketing campaigns are improved for the company. The anticipated churn prediction model is computed with metrics like precision, accuracy, F-measure, recall and receiving operating characteristics (ROC) area. Results depict that anticipated churn prediction provides better classification with ALB and customer profiling with requirement similarity matrix. Moreover, it provides cause of customer churning through generation of related pattern association. © 2020 IJSTR.",Association rule; Behavioural pattern; Churn customer; Prediction model; Similarity matrix,International Journal of Scientific and Technology Research,scopus-prediction,Tactical,"The abstract focuses on the development of a churn prediction model using specific methodologies, such as clustering and classification, which are aimed at addressing customer retention strategies. This aligns with tactical decision-making that interprets strategic goals into actionable targets, particularly within marketing analytics and customer engagement.",20,70,10,0,0
"Managerial decision making in customer management: Adaptive, fast and frugal?",Bauer J.C.; Schmitt P.; Morwitz V.G.; Winer R.S.,2013,10.1007/s11747-012-0320-7,"While customer management has become a top priority for practitioners and academics, little is known about how managers actually make customer management decisions. Our study addresses this gap and uses the adaptive decision maker as well as the fast and frugal heuristics frameworks to gain a better understanding of managerial decision making. Using the process-tracing tool MouselabWEB, we presented sales managers in retail banking with three typical customer management prediction tasks. The results show that a majority of managers in this study are adaptive in their decision making and that some managers use fast and frugal heuristics. Usage of adaptive decision making seems to be mainly driven by low objective task difficulty, the use of fast and frugal heuristics by experience. While adaptive decision making does not impact predictive accuracy, usage of fast and frugal heuristics is associated with proportionally greater use of high predictive quality cues and a significant increase in accuracy. Hence, the existing skepticism concerning heuristics should be questioned. © 2012 Academy of Marketing Science.",Adaptive decision making; Customer management; Fast and frugal heuristics; Mouselab; Process-tracing,,scopus-prediction,Tactical,"The study focuses on how sales managers make customer management decisions using analytical tools and heuristics, which aligns with structured decision-making at a tactical level.",10,70,15,0,5
Personal relevance and mental simulation amplify the duration framing effect,Ülkümen G.; Thomas M.,2013,10.1509/jmr.10.0172,"Different framing of the same duration (one year, 12 months, 365 days) can influence consumers' impressions of subjective duration, thereby affecting their judgments and decisions. The authors propose that, ironically, self-relevance amplifies this duration framing effect. Consumers for whom a particular self-improvement domain is personally relevant are less likely to adopt a one-year self-improvement plan as compared with a 12-month plan because they perceive it as longer and more difficult. This bias is more likely to manifest in consumers who report that the task is highly personally relevant to them, who are making predictions for themselves (vs. others), and who have high (vs. low) task involvement. Personal relevance amplifies this effect because it prompts process-focused simulation of the plan, consequently increasing susceptibility to spurious duration and difficulty cues embedded in frames. © 2013, American Marketing Association.",Duration framing; Duration perception; Mental simulation; Personal relevance; Process simulation,American Marketing Association,scopus-prediction,Tactical,"The abstract discusses how different framings of time can influence consumer behavior and decision-making, which aligns with tactical marketing efforts that focus on optimizing consumer engagement and decision processes.",10,70,15,0,5
Predicting faculty membership – application of student choice logit model,Kopanidis F.Z.; Shaw M.J.,2017,10.1108/ET-08-2015-0078,"Purpose: Educational institutions are caught between increasing their offer rates and attracting and retaining those prospective students who are most suited to course completion. The purpose of this paper is to demonstrate the influence of demographic and psychological constructs on students’ preferences when choosing to study in a particular faculty through the application and testing of a student choice logit model based on data collected from a survey of existing students. Design/methodology/approach: Logistic regression techniques were used to estimate the probability of undergraduate prospective students’ choices with reference to a set of variables that allows for the prediction and classification of students (n=304) at an Australian university. Using the estimated coefficients of both student characteristics and psychological variables, probability outputs were constructed to compute the faculty membership for student groups. Outputs were also illustrated via a set of simulation analyses. Findings: The results of the student choice logit model are highly significant suggesting demographic, socioeconomic and psychological variables play a role in the prediction of faculty membership of undergraduate students. Practical implications: These findings have implications for researchers, educational policy makers and career planners. The study also suggests that these policies should take into account the complexities of multi-attribute influences on students’ decision-making choices. Originality/value: This research offers an innovative marketing use of logistics regression techniques with application of the student choice logit model through predicting the likelihood of faculty membership in an education context. © 2017, © Emerald Publishing Limited.",Higher education; Logit model; Membership,Emerald Group Publishing Ltd.,scopus-prediction,Tactical,"The abstract discusses the application of a logit model to predict students' preferences and choices, which aligns with tactical decision-making processes that involve structured targets and analytics in an educational context.",15,70,10,0,5
Detect potential relations by link prediction in multi-relational social networks,Chen L.; Gao M.; Li B.; Liu W.; Chen B.,2018,10.1016/j.dss.2018.09.006,"Potential relation detecting on social network has become more important for decision making in many business disciplines, such as marketing, business strategy, human resources development, finance planning, business transformation, insurance policy design, and tourism management. People are used to seeking useful information from the relationships among social members to support their decisions on investment, partner seeking and marketing. Corporations are seeking opportunities to leverage them for “word of mouth” advertising based on the relations between the customers. When we collect and observe relationships between people, missing or redundant relations unavoidably occur since the time and cost restrictions in market or social investigation prevent us to discover all the relations. Moreover, since the social relations are changing constantly, current social relations may disappear, and new relations will be established. Many trade and social networks consist of multiple types of relations between the individuals. This paper presents an efficient method to detect the potential and future social relations between individuals in multi-relational social networks using link prediction. First, we calculate the belief of each individual by belief propagation on each type of relations. Based on the belief vectors, the similarities between various types of relations are computed to measure their mutual influence. Based on the similarities between various types of relations, we model link prediction as the problem of matrix completion by optimizing its max-norm constrained formulation. We propose a projected gradient descent optimization algorithm which is scalable to large size networks. Empirical results on real multi-relational social networks demonstrate that the predicting results of our algorithm have higher quality compared with other similar algorithms. © 2018",Link prediction; Matrix completion; Multi-relational social networks; Potential relations; Similarity,Elsevier B.V.,scopus-prediction,Tactical,"The abstract discusses methods for detecting potential social relations within multi-relational networks, which can inform decision-making in specific business disciplines. This aligns with tactical decision-making that interprets strategic goals into actionable targets.",20,60,15,5,0
The bias bias,Brighton H.; Gigerenzer G.,2015,10.1016/j.jbusres.2015.01.061,"In marketing and finance, surprisingly simple models sometimes predict more accurately than more complex, sophisticated models. Here, we address the question of when and why simple models succeed - or fail - by framing the forecasting problem in terms of the bias-variance dilemma. Controllable error in forecasting consists of two components, the ""bias"" and the ""variance"". We argue that the benefits of simplicity are often overlooked because of a pervasive ""bias bias"": the importance of the bias component of prediction error is inflated, and the variance component of prediction error, which reflects an oversensitivity of a model to different samples from the same population, is neglected. Using the study of cognitive heuristics, we discuss how to reduce variance by ignoring weights, attributes, and dependencies between attributes, and thus make better decisions. Bias and variance, we argue, offer a more insightful perspective on the benefits of simplicity than Occam''s razor. © 2015 .",Bias bias; Bias-variance dilemma; Occam's razor; Out-of-sample prediction; Simple heuristics; Uncertainty,Elsevier Inc.,scopus-prediction,Strategic,"The abstract discusses the bias-variance dilemma in forecasting and the benefits of simplicity in predictive models, which aligns with long-term strategic planning and decision-making in marketing and finance.",60,20,10,5,5
Environmental considerations in the purchase decisions of Ghanaian consumers,Opoku R.; Famiyeh S.; Kwarteng A.,2020,10.1108/SRJ-11-2016-0206,"Purpose: By relying on the Theory of Planned Behavior, this paper aims to understand the relative importance of attitude, subjective norm (SN), behavioral control, self-identity (SI) and past behavior in the prediction of green purchase behavior among Ghanaian consumers. Design/methodology/approach: In total, 306 graduate students were surveyed on the environmental considerations in their purchase behavior using hierarchical multiple regression analysis. Findings: The results of the study indicate that, in general, attitude and SI are more important than SN in influencing green purchase intention in a collectivistic country, such as Ghana. Yet, most respondents were neutral in their responses to questions as to whether they are green consumers and/or if they consider themselves to be concerned about environmental issues. Originality/value: This is the first attempt to study environmental consideration in purchase decisions in Ghana, a resource-rich, emerging and one of the strongest economies in sub-Saharan Africa. © 2019, Emerald Publishing Limited.",Environment; Ghana; Green consumer; Green marketing; Sub-Saharan Africa; Theory of planned behaviour,Emerald Group Holdings Ltd.,scopus-prediction,Not identified,"The abstract discusses the determinants of green purchase behavior in Ghana without providing clear implications for strategic, tactical, or operational marketing decisions.",10,15,5,0,70
(De)marketing to manage consumer quality inferences,Miklós-Thal J.; Zhang J.,2013,10.1509/jmr.11.0432,"Savvy consumers attribute a product's market performance to its intrinsic quality as well as the seller's marketing push. The authors study how sellers should optimize their marketing decisions in response. They find that a seller can benefit from ""demarketing"" its product, meaning visibly toning down its marketing efforts. Demarketing lowers expected sales ex ante but improves product quality image ex post, as consumers attribute good sales to superior quality and lackluster sales to insufficient marketing. The authors derive conditions under which demarketing can be a recommendable business strategy. A series of experiments confirm these predictions. © 2013, American Marketing Association.","Analytical modeling; Demarketing, observational learning; New product adoption; Quality inference",American Marketing Association,scopus-prediction,Strategic,"The abstract discusses how sellers can optimize their marketing decisions in response to product performance, which involves long-term strategic planning regarding marketing efforts and product quality perception. It focuses on overall marketing strategy and positioning rather than specific campaigns or operational details.",60,25,10,0,5
Revisiting optimal cutoff score determination in direct marketing using BLINEX loss: Bayesian decisive prediction approach,Levy M.S.; Wen D.; Chakilam V.; Wang H.-Y.,2016,10.1080/01966324.2016.1173607,"We develop a method to predict an optimal cutoff point from an ascending list of potential customer activation scores tomaximize profit in a future direct marketing campaign. The scoring model is based upon attributes available froma database. Our Bayesian predictive decision theoretic solution is based on two features: (1) a three-parameter bounded, asymmetric loss function BLINEX that has a higher penalty for failure to choose good prospects rather than including too many bad prospects; and (2) a Bayesian nonstandard t-predictive distribution for a future optimal score derived from normal-gamma likelihood function with unknown mean and variance based on data consisting of past optimal activation scores together with a four-parameter conjugate prior. The parameters of the BLINEX loss are also derived from past data. A comparison of BLINEX derived profits with those fromtraditional squared error loss is made via a fractional factorial experimental design with a half-normal analysis. It shows that our method is far superior based on predicted profit and that, of all parameters, the BLINEX asymmetry and prior mean are the most influential main effects. © 2016 Taylor and Francis Group, LLC.",Bayesian decision theory; Bayesian prediction; BLINEX loss; Predictive inference; Scoring models,Taylor and Francis Ltd.,scopus-prediction,Tactical,"The abstract describes a method for predicting an optimal cutoff point for customer activation scores to maximize profit in a marketing campaign, which aligns with structured decision-making processes typical of tactical actions in marketing.",10,75,10,0,5
Signaling effects and the role of culture: movies in international auxiliary channels,Sinha A.; Gu H.; Kim N.; Emile R.,2019,10.1108/EJM-09-2017-0587,"Purpose: Given the high uncertainty in the quality perception of experiential products, manufacturers use signals to influence consumers’ decisions. In the movie industry, literature shows that performance of the main channel (e.g. cinema) strongly influences the performance of auxiliary channels (e.g. DVDs). The success of a movie in the home country is also to be resonated by its good performance in host countries. However, the cultural contingency of these success-breeds-success (SBS) effects has not been examined. This paper aims to test the influence of cultural values on the SBS effects across channels and countries. Design/methodology/approach: Borrowing concepts from the signaling literature and analyzing DVD sales data from six international markets using a multilevel mixed-effects model, the study finds that culture plays a significant role to influence both SBS effects. Findings: In countries with low power distance, short-term orientation and high indulgence, consumers who purchase from auxiliary channels are more likely to be influenced by the box office performance of movies. Meanwhile, cultural distance between the home and host nations significantly decreases the cross-national SBS effect. Research limitations/implications: The findings are likely to be generalized to online auxiliary channels of movies, but empirical testing is required to ensure that no major adaptation is required in the process. Future research can also extend the framework of this paper to include more countries into the analysis and investigate cultural variables beyond Hofstede’s dimensions. Practical implications: This paper suggests that the SBS effects may vary across nations. When managers plan for the sequential distributions of experiential products, the cultural values of target markets should be considered to decrease the uncertainty in sales prediction. Originality/value: This paper contributes to the existing literature by investigating the international auxiliary channels of movies and incorporating cultural values into the framework of sequential distributions. To the best of the authors’ knowledge, this study is the first to test the links between the main and auxiliary channels from an international marketing perspective. © 2019, Emerald Publishing Limited.",Auxiliary channels; Cultural values; Hierarchical mixed-effect models; International marketing; Movies,Emerald Group Holdings Ltd.,scopus-prediction,Strategic,"The abstract discusses the influence of cultural values on the success of movie distribution channels, which relates to long-term organizational goals in international marketing and sales prediction.",60,25,10,0,5
Predicting adoption probabilities in social networks,Fang X.; Hu P.J.; Li Z.L.; Tsai W.,2013,10.1287/isre.1120.0461,"In a social network, adoption probability refers to the probability that a social entity will adopt a product, service, or opinion in the foreseeable future. Such probabilities are central to fundamental issues in social network analysis, including the influence maximization problem. In practice, adoption probabilities have significant implications for applications ranging from social network-based target marketing to political campaigns, yet predicting adoption probabilities has not received sufficient research attention. Building on relevant social network theories, we identify and operationalize key factors that affect adoption decisions: social influence, structural equivalence, entity similarity, and confounding factors. We then develop the locally weighted expectation-maximization method for Naïve Bayesian learning to predict adoption probabilities on the basis of these factors. The principal challenge addressed in this study is how to predict adoption probabilities in the presence of confounding factors that are generally unobserved. Using data from two large-scale social networks, we demonstrate the effectiveness of the proposed method. The empirical results also suggest that cascade methods primarily using social influence to predict adoption probabilities offer limited predictive power and that confounding factors are critical to adoption probability predictions. © 2013 INFORMS.",Adoption probability; Bayesian learning; Confounding factor; Entity similarity; Social influence; Social network; Structural equivalence,INFORMS Inst.for Operations Res.and the Management Sciences,scopus-prediction,Tactical,"The abstract discusses predicting adoption probabilities based on various factors which aligns well with tactical decision-making in marketing, such as advanced targeting and marketing analytics.",10,70,15,0,5
EEG frontal asymmetry predicts product purchase differently for national brands and private labels.,Garczarek-Bak U.; Disterheft A.,2018,10.1037/npe0000094,"The results of the following study show that among various neurophysiological measures, only the frontal asymmetry index measured with electroencephalography was significant in predicting further purchase decisions. The decision to buy was also influenced by the brand type (national brand or private label). Data from 21 participants were recorded during exposure to 20 fast-moving consumer goods. The electroencephalographic signal from the frontal lobe (F3 and F4) served to calculate the frontal asymmetry index for alpha, beta, and gamma bands. Electromyographic electrodes were placed on the zygomaticus major and corrugator supercilii muscles, whereas the galvanic skin responses were gathered from the forefinger and ring finger of the nondominant hand. Eye tracking glasses were used to control for eye movements. After product exposure, participants filled in the Purchase Intentions Scale, which then served to assess the final binary decision. A logistic regression model was applied to determine which neurophysiological factors play a crucial role in predicting a purchase decision and whether the brand type is relevant. The prediction rate of the resulting model was 65.8%. The article describes the possible implications of these results. © 2018 American Psychological Association.",eyetracking; facial expression; frontal asymmetry; galvanic skin response; purchase decisions,American Psychological Association Inc.,scopus-prediction,Tactical,"The study focuses on predicting purchase decisions based on neurophysiological measures and brand type, which align with tactical marketing strategies such as purchase prediction and marketing analytics.",10,70,15,0,5
A primer to the general theory of behavioral strategies in business-to-business marketing,Woodside A.G.,2014,10.1108/S1069-096420140000021012,"The general theory of behavioral strategies includes a set of propositions supporting alternative configurations of objectives, contextual features, and beliefs/assessments by executives. The theory includes the outcomes of selections of specific decision alternatives. Building behavioral-strategy models in contexts enriches one or more goals of science and practice: description, understanding, prediction, and influence/control. This chapter is a primer to the general theory. A brief review of relevant empirical studies supports the general theory. The empirical studies include the use of alternative data collection and analytically tools including true field experiments, think aloud methods, long interviews, statistical hypothesis testing, ethnographic decision tree modeling, and building and testing algorithms (e.g., qualitative comparative analysis, QCA). The general theory is the blending of cognitive science, economics, marketing, psychology, and implemented practices in explicit contexts. Consequently, behavioral-strategy theory is distinct from context-free microeconomics, market-driven, and competitor-only decision-making. Capturing and reporting contextually driven alternative routines to strategy setting by a compelling set of propositions represents what is particularly new and valuable about the general theory. The general theory serves as a useful foundation for advances theory and improving the practice of implemented strategies. Copyright © 2014 by Emerald Group Publishing Limited.",Behavioral; Business-to-business; Configuration; Empiricism; Pricing; Theory,Emerald Group Publishing Ltd.,scopus-prediction,Strategic,"The abstract discusses a general theory of behavioral strategies that focuses on long-term decision-making and the overarching goals of organizations, blending various fields such as cognitive science and economics. This aligns well with strategic planning, which is concerned with defining the goals and nature of the organization.",70,15,10,0,5
Aras Design and Multimedia Centre (ADMC): it’s pricing strategy for video internet market training,Basiruddin R.; Tobi S.U.M.; Quoquab F.,2016,10.1108/EEMCS-01-2016-0003,"Subject area: Managerial Accounting, Strategic Marketing. More specifically, cost behavior, cost estimation, cost prediction, cost-volume-profit (CVP) analysis, contribution income statement and pricing/promotional strategy. Study level/applicability: This case is suitable to be used in advanced undergraduate level. Case overview: This case demonstrates the issues relating to pricing strategy of “Video Internet Marketing Training”. Diyana Tahir and her husband, Abdul Rahim Abdul Shukor, established Aras Design & Multimedia Centre (ADMC) on January 17, 2009. The main office was located at Kuala Lumpur. Diyana was a well-known name in the field of internet video marketing training. In its early years, ADMC’s operation was limited to providing printing and graphic design services and offering printing materials for photocopy. However, with the passage of time, the company began to expand its services and offerings. At the beginning of 2010, ADMC offered editing facilities and services for video and multimedia in addition to its core services. As a unique marketing strategy, Diyana offered RM30 as the basic training fee for each participant, which was equivalent to RM470 value offered. In this way, she attracted customers to take part in further advanced level training that was conducted by ADMC. However, she felt that the number of participant to take advanced training was not satisfactory. She thought that it happened perhaps due to the fact that the participants were not much committed to the course since it was offered at a nominal price. Furthermore, she realized that the cost of providing such training had risen in the past six months. Currently, ADMC suffered losses in three consecutive months, and they really needed enough cash to sustain. As such, Diyana was thinking to reconsider the offered course fees whether to increase it. She was in a rush to make a decision to propose the new course fee in the monthly meeting with management committee at the end of April 2013. Expected learning outcomes: Using this case, students can learn how a small-scale company can strategize its pricing strategy to survive in the highly competitive online market. The objectives of using this case are as follows: to help students in understanding the interrelationships between CVP in organization that can be used for future planning and decision-making; to be able to identify the cost structure of the basic training course (e.g. fixed and variable costs), determine the contribution margin, break-even point and prepare the contribution income statement that highlighting cost behavior; to help students to think critically while setting the price for the offered services; to develop students’ ability in analyzing the existing situation to come up with a viable and effective solution; to assist students in taking the right move in a right time; to broaden students’ views and understanding in considering the monetary aspect along with the human aspect in formulating an effective marketing strategy; to develop students’ understanding of the way to retain and attract customers through innovative pricing strategy; and to make students aware that innovation is the key to business success. Supplementary materials: Teaching notes are available for educators only. Please contact your library to gain login details or email support@emeraldinsight.com to request teaching notes. Subject codes: CSS 1: Accounting and Finance. © 2016, Emerald Group Publishing Limited.",Accounting/accountancy; Cost management/planning; Pricing policy; Promotion,Emerald Group Publishing Ltd.,scopus-prediction,Tactical,"The case focuses on specific pricing strategies and decision-making processes related to managing costs, which aligns with tactical decisions that interpret strategic goals into actionable targets.",20,60,15,0,5
Predictive validity of evidence-based persuasion principles: An application of the index method,Armstrong J.S.; Du R.; Green K.C.; Graefe A.,2016,10.1108/EJM-10-2015-0728,"Purpose – This paper aims to test whether a structured application of persuasion principles might help improve advertising decisions. Evidence-based principles are currently used to improve decisions in other complex situations, such as those faced in engineering and medicine. Design/methodology/approach – Scores were calculated from the ratings of 17 self-trained novices who rated 96 matched pairs of print advertisements for adherence to evidence-based persuasion principles. Predictions from traditional methods – 10,809 unaided judgments from novices and 2,764 judgments from people with some expertise in advertising and 288 copy-testing predictions – provided benchmarks. Findings – A higher adherence-to-principles-score correctly predicted the more effective advertisement for 75 per cent of the pairs. Copy testing was correct for 59 per cent, and expert judgment was correct for 55 per cent. Guessing would provide 50 per cent accurate predictions. Combining judgmental predictions led to substantial improvements in accuracy. Research limitations/implications – Advertisements for high-involvement utilitarian products were tested on the assumption that persuasion principles would be more effective for such products. The measure of effectiveness that was available –day-after-recall – is a proxy for persuasion or behavioral measures. Practical/implications – Pretesting advertisements by assessing adherence to evidence-based persuasion principles in a structured way helps in deciding which advertisements would be best to run. That procedure also identifies how to make an advertisement more effective. Originality/value – This is the first study in marketing, and in advertising specifically, to test the predictive validity of evidence-based principles. In addition, the study provides the first test of the predictive validity of the index method for a marketing problem. © 2016, © Emerald Group Publishing Limited.",Advertising; Combing forecasts; Copy testing; Expertise; Intentions; Judgmental forecasting,Emerald Group Publishing Ltd.,scopus-prediction,Tactical,"The abstract discusses the application of evidence-based persuasion principles to improve advertising decisions, which aligns with tactical decision-making in marketing. It focuses on optimizing advertising effectiveness through structured assessments and pretesting, making it relevant to tactical goals like creative optimization and marketing analytics.",10,70,15,0,5
Language symmetry: A force behind persuasion,Yeager J.; Sommer L.,2012,,"Language operates according to rules. Rules mean prediction. The application of these language rules to persuasive campaigns through linguistic technology can result in major gains in advertising, political and marketing outcomes. For qualitative researchers in communications, marketing and messaging, one area of persuasive language technology can be found in the linguistic feature of symmetry. Language has many forms of symmetry, and most persuaders are unaware that a great deal of persuasion depends upon symmetrical message structures. In persuasion, a mirror image or symmetrical reflection of an attitude or opinion is more persuasive than a random or non-symmetrical message or idea. Reading the subtle features of language to create symmetrical responses can create extraordinarily successful results for research and applied persuasive efforts ranging from single interviews to mass marketing campaigns. © 2012: Joseph Yeager, Linda Sommer, and Nova Southeastern University.",Decision prototyping; Linguistic research; Linguistic symmetry; Motivation and decision grammar; Persuasive communications; Predictive motivational profiling; Qualitative research,Peace and Conflict Studies,scopus-prediction,Tactical,"The abstract discusses the application of linguistic technology to create persuasive messaging, which aligns with tactical marketing efforts aimed at optimizing campaigns and improving outcomes through specific strategies such as symmetry in language.",15,60,20,0,5
Agent-based simulation in management and organizational studies: a survey,Gómez-Cruz N.A.; Loaiza Saa I.; Ortega Hurtado F.F.,2017,10.1108/ejmbe-10-2017-018,"Purpose: The purpose of this paper is to provide a comprehensive survey of the literature about the use of agent-based simulation (ABS) in the study of organizational behavior, decision making, and problem-solving. It aims at contributing to the consolidation of ABS as a field of applied research in management and organizational studies. Design/methodology/approach: The authors carried out a non-systematic search in literature published between 2000 and 2016, by using the keyword “agent-based” to search through Scopus’ business, management and accounting database. Additional search criteria were devised using the papers’ keywords and the categories defined by the divisions and interest groups of the Academy of Management. The authors found 181 articles for this survey. Findings: The survey shows that ABS provides a robust and rigorous framework to elaborate descriptions, explanations, predictions and theories about organizations and their processes as well as develop tools that support strategic and operational decision making and problem-solving. The authors show that the areas that report the highest number of applications are operations and logistics (37 percent), marketing (17 percent) and organizational behavior (14 percent). Originality/value: The paper illustrates the increasingly prominent role of ABS in fields such as organizational behavior, strategy, human resources, marketing and logistics. To-date, this is the most complete survey about ABS in all management areas. © 2017, © Nelson Alfonso Gómez-Cruz, Isabella Loaiza Saa, and Francisco Fernando Ortega Hurtado.",Agent-based simulation; Complexity; Decision making; Organizational simulation; Organizational studies; Simulation as a method,Emerald Group Holdings Ltd.,scopus-prediction,Strategic,"The abstract discusses the use of agent-based simulation (ABS) in understanding and predicting organizational behavior, decision making, and problem-solving, which aligns closely with strategic planning and long-term organizational goals.",60,20,10,5,5
A 2020 perspective on “Online ad effectiveness evaluation with a two-stage method using a Gaussian filter and decision tree approach”,Wang H.; Hong M.,2020,10.1016/j.elerap.2020.100928,"Online ads create opportunities for advisers to discover potential customers by delivering marketing massages through the Internet. Effectiveness evaluation of online ads is useful so they can save unnecessary costs and increase their profitability. The task of early removal of ineffective online ads is a key aspect of effectiveness evaluation. Few studies have focused on early removal of ineffective online ads though. To address this problem, we propose a two-stage method based on a Gaussian filter and a decision tree (M-GFDT). Our method uses a Gaussian filter to adjust distribution of business data in the first stage and builds a decision tree classifier to remove ineffective online ads and at the same time achieve high accuracy for predicting effective online ads. The second stage involves validation of our method experimentally, with data from a cross-border e-commerce firm. The research evaluation results demonstrate that our method is able to achieve high accuracy in predicting effective online ads. It also aids in the removal of ineffective online ads as early as possible. The prediction results of M-GFDT and the method itself are useful for helping advertisers to optimize their ad strategies. © 2020",Data analytics; Decision tree; Effectiveness evaluation; Gaussian filter; Online ad,Elsevier B.V.,scopus-prediction,Tactical,"The abstract describes a method for optimizing online ad effectiveness through early removal of ineffective ads, which aligns with tactical decision-making focused on structured targets and specific marketing strategies.",10,70,15,0,5
The role of situational factor on buyer characteristics and purchase decision among Malaysian low-cost airline travellers,Kalaiarasan K.; Govindan S.; Nasaratnam S.,2018,,"Buyer characteristics are a set of psychological, social, personal, and cultural factors which influence purchase decisions. Buyer characteristics lead to the purchase of a product or service, which impacts organization profit maximization and sustainability. Therefore, organizations emphasize building strong relationship with buyers. This has become a marketing priority in the current marketing environment. In airline perspective, the Malaysian low-cost airline industry is a major contributor to the national and global economy. However, the low-cost airline industry is facing purchase decision issues on domestic traveller aspect. Thus, the objective of this research is to investigate the significant relationship between buyer characteristics and purchase decision and to examine whether situational factors act to strengthen purchase decisions. As such, this research focused on how buyer characteristics impact purchase decision. In addition, situational factors as a moderation effect on purchase decision were tested using survey questionnaire. The sample for this research was 200 low-cost Malaysian travellers. The findings of this research revealed that buyer characteristic had a significant relationship with purchase decision and the situational factor moderated to strength the model with 62.5% of prediction. Besides, it is found that the social factor had strong association with purchase decision. © 2018, Universita Putra Malaysia.",Buyer characteristics; Low-cost airline; Purchase decision; Situational factor,Universita Putra Malaysia,scopus-prediction,Tactical,"The research investigates buyer characteristics and their impact on purchase decisions, which aligns with tactical marketing efforts aimed at optimizing marketing strategies and understanding consumer behavior in a structured way.",10,75,10,0,5
Towards automatic customer purchase behaviours prediction through a social media lens using the hidden markov model,Lasmy; Chowanda A.; Herman R.T.; Notoatmojo B.,2016,,"In this research article, we present our work on building computational prediction models to dynamically predict users' purchase behaviours by implementing Hidden Markov Models (HMM). The models can be used by decision makers in a company to develop a strategy (e.g. marketing, products development) based on the prediction results. We evaluate the model using our datasets of Facebook. We collected the data by utilising Facebook API. Furthermore, we implemented a Hidden Markov Model (HMM) algorithm to the datasets to provide a dynamic prediction of customers' purchase behaviours over time. In the preliminary evaluation, we implemented our model to the datasets with t=2. In our datasets, we found that the category, electronics, was the most favourite topic to discuss, share and like regarding electronics. Interestingly, we found that a positive direction for its trend appeared in the second run of the model. © 2016 Universiti Putra Malaysia Press.",Computational prediction model; Customer purchase behaviour; Facebook datasets; Hidden Markov Model; Strategic management,Universiti Putra Malaysia,scopus-prediction,Tactical,"The research focuses on building computational models to predict users' purchase behaviors, which aligns with tactical decision-making frameworks that interpret strategic goals into actionable targets, specifically in marketing and product development.",10,70,15,0,5
David vs. Goliath: An analysis of asymmetric mixed-strategy games and experimental evidence,Amaldoss W.; Jain S.,2002,10.1287/mnsc.48.8.972.165,"Mixed strategies are widely used to model strategic situations in diverse fields such as economics, marketing, political science, and biology. However, some of the implications of asymmetric mixed-strategy solutions are counterintuitive. We develop a stylized model of patent race to examine some of these implications. In our model two firms compete to develop a product and obtain a patent. However, one firm values the patent more because of its market advantages, such as brand reputation and distribution network. Contrary to some intuition, we find that the firm that values the patent less is likely to invest more aggressively in developing the product and will also win the patent more often. We argue that the reason for these counterintuitive results is inherent in the very concept of mixed strategy solution. In a laboratory test, we examine whether subjects' behavior conforms to the equilibrium predictions. We find that the aggregate behavior of our subjects is consistent with the game-theoretic predictions. With the help of the experience-weighted attraction (EWA) learning model proposed by Camerer and Ho (1999), we show that adaptive learning can account for the investment behavior of our subjects. We find that the EWA learning model tracks the investment decisions of our subjects well, whether we hold out trials or an entire group of subjects.",Competitive strategy; Decision analysis; Experimental economics; Learning; Marketing; R & D,INFORMS Inst.for Operations Res.and the Management Sciences,scopus-prediction,Strategic,"The abstract discusses a model of competitive behavior in a patent race, which involves long-term strategic decision-making by firms regarding their investment in product development and patent acquisition. The findings highlight counterintuitive implications of mixed strategies, indicative of long-term planning and goal setting.",70,15,10,0,5
