Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Classification,Reasons,Strategic,Tactical,Operational,Out of Scope,Not Identified
USE OF THE INTERNET OF THINGS IN MARKETING; [PRIMJENA “INTERNETA STVARI” U MARKETINGU],Peštek A.; Ejubović H.,2024,10.30924/mjcmi.29.1.6,"The Internet of Things (IoT) is one of the key technologies for the digital transformation of both business and society. The paper primarily aims to investigate the structure and dynamics of academic publications in English dealing with issues of IoT development – from a marketing perspective, using methods of systematic mapping, i.e., co-citation analysis, bibliographic coupling, and analysis of the co-occurrence of keywords in the Scopus and Web of Science (WoS) databases. Analysis of research papers enables the identification of the most influential articles, papers, and journals, as well as visualization of the keywords and co-authorship co-occurrences. There has been an exponential increase in studies on IoT applications in marketing, indexed in Scopus and WoS citation databases. An insight into analyzed papers shows that companies utilize large amounts of data generated by the IoT to gain insights into customers’ supply and value creation, which helps strengthen their relationships with customers and pursue more efficient marketing policies and practices, ultimately leading to a competitive advantage. The IoT is expected to evolve into a vast network that includes smart devices and significantly influences people’s behavior, especially decision-making at different stages of the purchasing process. © 2024, University of Split - Faculty of Economics. All rights reserved.",bibliometric analysis; internet of Things; marketing,University of Split - Faculty of Economics,scopus-Internet of Things,Strategic,"The abstract discusses the long-term implications of IoT in marketing, focusing on how companies can leverage data for competitive advantage and customer relationships, which aligns with strategic planning.",70,20,5,0,5
Exploring the value of IoT data as an enabler of the transformation towards servitization: an action design research approach,Chen K.-L.; Lassen A.; Li C.; Møller C.,2023,10.1080/0960085X.2022.2046515,"Servitization is a well-recognised phenomenon in the manufacturing industry. Business potentials are demonstrated mainly from the marketing perspective on servitization. However, increased digitalisation makes servitization interesting to other research areas. This paper applies the resource-based view (RBV) to argue how to value the data and explore its potential and impact on servitization. We examine the evolving role of information technology (IT), particularly of the Internet of Things (IoT), and the role of data in the servitization journey. This research is based on a longitudinal study of a product-oriented manufacturing company’s transformation towards servitization. The engagement with the company also includes the development of an IT platform that consolidates IoT and enterprise data, which enables managers to explore new data-based insights. Our goal is to investigate the organisation and in particular cross-functional effects of data-based insights and their impact on supporting strategic decision-making. The action design research (ADR) approach is applied to unfold the servitizing activities inside the organisation and extract the lesson learned into the joint domains of servitization and information systems research. First, we argued that exploring the value of data is becoming a more complex process. Rather than having one design perspective, technical concerns, business considerations, and operational purpose must be aligned to frame the value of data to support decision-making. Second, we discuss the emerging managerial implications, especially the role of IT in the transformation. A cross-functional team is a prerequisite to exploring complex transformation projects. Thus, managers must recognise the problematic situation and bootstrap the available organisational resources. Finally, we provide empirical evidence on how scholars and practitioners can address mutual interests by applying the ADR approach to a transformation project. In summary, servitizing a product-centric manufacturing firm to have a digital services business model is a transformation involving complex social and organisational relations. This study advocates resource-based analysis as a lens and demonstrates how IT and data as heterogeneous and imperfectly mobile resources create value for a product-oriented manufacturing company. However, a critical question remains on how to manage the expanding operational condition of a servitizing organisation and its business system to sustain its competitive advantage and win the digital market. © The Operational Research Society 2022.",action design research (ADR); business system; digital servitization; digital transformation; Internet of Things (IoT); resource-based view (RBV),Taylor and Francis Ltd.,scopus-Internet of Things,Strategic,"The abstract discusses long-term transformations in a product-oriented manufacturing company towards a digital services business model. It emphasizes the strategic implications of data and IT in decision-making and organizational resource management, aligning with the need to define the organization’s goals in a digital context.",60,20,10,5,5
Application of MCDM tool for analysis of factors influencing integration of Industry 4.0 with agile manufacturing,Sunantha M.; Akanksha; Meshram S.; Vinodh S.,2023,10.1504/IJPQM.2023.134268,"The automotive sector usually has a benefit due to commonality of vehicle parts, but planners still find it difficult to keep a balance. From one vendor to different vendors, they must meet niche demands. To keep a balance between these differences, cost effectiveness and ensuring product quality is a big challenge for them. For this, they need to ensure integration between customer and manufacturer at various stages i.e., design, manufacturing, sales, and marketing, etc. Overcoming all limitations without technological advancement is technically not possible for the firms. Thus, this problem helps in the integration of agile manufacturing (AM) and Industry 4.0. Industry 4.0 could make firms more competitive and profitable by increasing flexibility and productivity. The identified factors are prioritised using multi criteria decision making (MCDM) tool. The outcome of this work will be helpful in assisting the firms to become more agile using Industry 4.0. © 2023 Inderscience Enterprises Ltd.",agile manufacturing; AM; augmented and virtual reality; enterprise resource planning; industrial internet of things; Industry 4.0; internet of things,Inderscience Publishers,scopus-Internet of Things,Strategic,"The abstract discusses the need for long-term integration between customer and manufacturer using Industry 4.0, which aligns with strategic planning goals to enhance competitiveness and profitability.",60,20,10,0,10
Social Media Enhances Consumer Behaviour during e-Transactions: An Empirical Evidence from Bahrain,Alshaer D.S.; Hamdan A.; Razzaque A.,2020,10.1142/S0219649220400122,"This study aims to investigate the role of social media on consumer behaviour in the restaurants industry of Bahrain. The objectives of this research were to assess importance of social media as a marketing tool for Bahrain's restaurants for influencing consumer purchase decision-making. Such an objective was reached by the scholars who randomly collected data from 224 respondents in Bahrain, who use social media, using a survey instrument. The findings of the descriptive analysis revealed that social media affects consumers' decision-making, such that the consumers use the social media to study new products, services, and particularly new brands. Also, ongoing consumer discussions reveal how social media exposes the pros and cons of products, services, and brands, so consumers are comfortable with their online decisions, since they can select broads before settling on what is the best price, quality, etc. Moreover, the social media speeds the spread of information unlike any other mass media; ensuring that new knowledge reaches consumers, hence enhancing competition among retailers in the restaurant industry. This study concludes that social media plays a vital role in promoting consumer welfare and decision-making. © 2020 World Scientific Publishing Co.",consumer behaviour; Kingdom of Bahrain; Social Internet of Things; social media,World Scientific Publishing Co. Pte Ltd,scopus-Internet of Things,Tactical,"The study investigates the impact of social media on consumer behavior in the restaurant industry, focusing on how social media acts as a marketing tool that influences consumer decision-making. This aligns closely with tactical marketing decisions, which are more structured and target-oriented.",10,70,15,0,5
Reinvigorating sustainability in Internet of Things marketing: Framework for multi-round real-time bidding with game machine learning,Zhang R.; Jiang C.; Zhang J.; Fan J.; Ren J.; Xia H.,2023,10.1016/j.iot.2023.100921,"Auction-based incentive mechanisms can satisfy the heterogeneous demands of both Demand Side Platforms (DSP) and Supply Side Platforms (SSP) in Internet of Things (IoT) marketing. However, DSP platforms often need help with two issues during the auction process: low enthusiasm and unreasonable bidding. To address these problems, we use the second-price sealed auction and propose a framework for multi-round real-time bidding with game machine learning. We introduce a multi-round advertising bidding mechanism incorporating reputation incentive rules to enhance DSP enthusiasm. The aim is to stimulate DSP participation and deter malicious DSP behavior, ensuring fairness and transparency in the bidding process. Subsequently, we design an auction screening model and adopt a multi-round auction format to ensure that only capable and willing advertising demand partners can participate, thus guaranteeing the reasonableness of DSP bids. Furthermore, we design a real-time bidding mechanism to adapt to the dynamic nature of the IoT marketing market. This mechanism transforms the problem of maximizing DSP revenue under budget constraints into a parameter adjustment problem based on a Markov Decision Process. We then utilize the Double Deep Q Network method to obtain the optimal bidding strategy for DSPs. Ultimately, the results demonstrate that our framework improves the final transaction price by 14.71%, increases the expected click-through rate by an average of 19.35%, and reduces the average cost per thousand impressions by 20.34%. © 2023 Elsevier B.V.",Deep reinforcement learning; IoT marketing; Multi-round auctions; Real-time bidding,Elsevier B.V.,scopus-Internet of Things,Tactical,"The abstract discusses a specific mechanism for improving real-time bidding strategies in IoT marketing, which aligns with tactical decision-making aimed at translating strategic goals into actionable targets. It focuses on enhancing DSP participation and ensuring reasonable bidding behavior, which fits within the structured decision-making process at the tactical level.",10,70,15,0,5
Smart cities and 5G networks: An emerging technological area?,Kochetkov D.; Vuković D.; Sadekov N.; Levkiv H.,2019,10.2298/IJGI1903289K,"The term “smart city” has recently become greatly widespread in academic and political discourse. Nevertheless, this is rather a marketing term that unites a number of technological (and other) areas: Internet of Things (IoT), augmented and virtual reality (AR/VR), communication networks. The latest generation of networks is essential for the development of digital ecosystems of smart cities. It has been assumed that the smart city and 5G networks form an emerging technological area. The goal of the work is to study the structure of the development and implementation of new technologies for the urban environment on the sample of 5G-based technologies. For the analysis of new technologies in the selected subject area, a study of patent landscapes and scientometric analysis of the topic field has been conducted. The object of the scientometric analysis is the study of citation patterns. The use of the patent landscape is based on the information systems and databases of patent information developed by patent offices and commercial companies and consists of visualizing the logical connections between various indicators of patent activity, on the one hand, and technological and market trends, on the other. Together, the scientometric and patent landscape show the most promising areas of technological research. The results of the study can be used in further theoretical and applied research, in the formation of government policy in research and development, as well as in decision-making in the field of urban management. © 2019, Geographical Institute ""Jovan Cviji"" of the Serbian Academy of Sciences and Arts. All rights reserved.",5G; 6G; Patent landscape; Scientometric analysis; Urban geography,"Geographical Institute ""Jovan Cviji"" of the Serbian Academy of Sciences and Arts",scopus-Internet of Things,Strategic,"The abstract focuses on studying the development and implementation of new technologies for smart cities, particularly 5G networks, which aligns with long-term organizational goals and strategic planning in urban management and technology research.",60,20,10,5,5
Death of the traditional newspaper: A strategic assessment; [Die dood van die tradisionele koerant:’n Strategiese assessering],LotRiet R.,2018,10.17159/2224-7912/2018/v58n4-1a7,"The newspaper industry in South Africa has been placed under severe pressure with the digital era in recent years. Circulation figures have dropped and profits have decreased. The influence of the Internet and news online could have a significant impact on the manner in which newspaper publishers generate revenue and profits in the future. If the current decrease in circulation continues, there could be as little as 750 000 newspapers in circulation in South Africa by the year 2020. The latest figures still confirm the decline in all classes of newspapers: daily newspapers, pdf replicas, weekly newspapers, weekend and free newspapers. The study shows that one-fifth of SA has partially or completely migrated to online news, which can be the dominant factor for the decrease in circulation rates. The dilemma manifests itself in South Africa’s traditional largest daily newspapers in an increasingly thinning newspaper versus higher than inflationary price increases. The latter culminates in price sensitive readers who respond by purchasing their favourite daily newspaper on selective days only. The Internet of Things in South Africa will grow exponentially as data costs decrease and Internet access improves so that online media usage will grow accordingly. The growing phenomenon of digital media is changing the market landscape significantly and could have dire consequences for the newspaper publisher who does not manage any migration strategically. Is this a case of the famous newspaper cliché: “stop the press!” – especially for Afrikaans daily newspapers? The Internet undermines newspapers’advertising revenues and news became a commodity that could dramatically change the traditional business model. From the contrasting market trends pointed out in the article, it is clear that this complex news ecosystem requires interaction with the readers to pinpoint future consumer journeys. A major challenge is advertisers who now reach larger audiences with digital and broadcast media at a much lower price than those of newspaper advertising. The worrying aspect for the industry is that a loss of advertising revenue in printed newspapers has not been supplemented by an increase in revenue for digital advertising on newspaper websites or online newspapers. Although most newspapers in the world already have an online version, the majority struggle to run it profitably. The news industry is therefore still looking for a sustainable business model. Market structures are constantly changing due to market dynamics. The article indicates that in a fully competitive market, the industry’s demand and supply determine the prevailing market price, and with the concentrated media market in South Africa, several strategies can be followed to win market share. In essence, the South African media industry is oligopolistic in nature. The growing presence of complementary and substitute products in the media industry for printed newspapers has caused significant changes with the ecosystems in terms of the quantity demanded versus changes in demand. Newspaper publishers in the new fragmented media market need to make strategic decisions for sustained growth and improved operational efficiency. In response to the challenges of newspapers, several strategic considerations are proposed – a series of consolidations are already happening in the industry with larger media houses that aggressively acquired smaller competitors. Mergers and acquisitions can provide traction to newspapers and rationalize the number of major players in the industry. The above implies changing business models that are adaptable for strategic considerations to increase subscription and advertising income levels and revenue from other avenues. The strategic options aim to realize greater scale, increasing circulation and income stability. A sustained factor for the printed newspaper is the existing brand value created. Confidence will play a more important role in today’s news landscape with its escalating fake news. The research found that trends in the printed newspaper market have yielded confusing results over the last few years. It represents a world of increasing openness, media diversity and complex choices on both sides of the market. The newspaper industry in South Africa is still navigating through the many variables and hence there is no single optimizing business model. The successful transformation of the printing industry with news as commodity will be driven by relevant research data. The demand for newspapers as a whole is under pressure due to a growing consumer empowerment for other substitutes. Undoubtedly, the industry in South Africa will also increasingly integrate print and digital operations into a hybrid model with the continuous pursuit of critical mass in a multi-channel marketing landscape. For Afrikaans newspapers it implies that the business model going forward needs to be more diversified. The newspaper industry is increasingly becoming a scale business and the overall characteristic is therefore a consolidation phase that strives for optimal mixtures between the various media formats. There is still a viable demand for the printed Afrikaans newspaper, but creative innovation is required to make it sustainable. In the end, it is still market forces that will be the major determinant and, by implication, the Afrikaans reader who is going to drive the quantity demanded. © 2018 South African Academy for Science and the Arts. All Rights Reserved.",Advertising; Business model; Circulation; Content; Costs; Digital media; Media; Newspapers; Quality; Strategy,South African Academy for Science and the Arts,scopus-Internet of Things,Strategic,"The abstract discusses long-term challenges and considerations in the South African newspaper industry, focusing on the impact of digital media, advertising revenue loss, and the need for a sustainable business model. It emphasizes the importance of strategic decisions regarding market dynamics, consumer behavior, and operational adaptations for long-term viability.",60,25,10,0,5
Modeling the internet of things adoption barriers in food retail supply chains,Kamble S.S.; Gunasekaran A.; Parekh H.; Joshi S.,2019,10.1016/j.jretconser.2019.02.020,"Internet of things (IoT) is estimated to play a significant role in offering tangible and commercial benefits to the supply chains making the operational processes more efficient and productive. IoT system provides the decision-makers with new insights on the value proposition, value creation, helping them to strengthen their bond with the customers and adopt a more effective policy and practices. The food retailing scenario is becoming more complex and flexible putting pressure on the retailing firms to re-design their marketing strategies incorporating the changing consumer behavior. The IoT is expected to help the retailers in controlling the quality of food products, plan waste management of the items that have exceeded their shelf life, manage the temperature at the store, freezers and other equipment's contributing to the reduction of energy consumption. Despite the vast potential of IoT in food retail supply chains, the adoption of IoT is still in its nascent stage. Therefore, this study attempts to identify the various barriers that affect the adoption of IoT in the retail supply chain in the Indian context and also investigates the inter-dependences between the factors using a two-stage integrated ISM and DEMATEL methodology. Lack of government regulations and poor internet infrastructure were identified to be the significant drivers for IoT adoption. © 2019",DEMATEL; Internet of things; ISM; Multi-criteria decision-making technique; Retail supply chain,Elsevier Ltd,scopus-Internet of Things,Strategic,"The abstract discusses long-term implications of IoT adoption in retail supply chains, focusing on strategic goals such as improving operational efficiency and customer relationships. It identifies barriers affecting IoT adoption, which aligns with strategic planning for organizations.",60,20,15,0,5
Utilization of green internet of things (GIoT) applications towards sustainable performance: The antecedents and consequences of carbon footprint,Alalwan A.A.; Baabdullah A.M.; Dwivedi Y.K.; Al-Sulaiti K.I.; Khoualdi K.; Albanna H.,2024,10.1016/j.jclepro.2024.142956,"This study aims to propose and investigate the key factors that predict the Utilization of Green Internet of Things (U-GIoT) applications by business organizations. This study will also look at the effect of using GIoT applications on energy efficiency and carbon footprint reduction, which in turn, contributes to the sustainable green performance. Therefore, value-belief-norm theory (VBN) was chosen as the theoretical basis for this study's conceptual model. Two constructs derived from VBN (i.e. biospheric value and ecological worldview) are suggested as key predictors for the use of GIoT applications. The conceptual model is extended by considering the role of green marketing orientation (GMO); green energy awareness; and energy knowledge/technical capabilities. The current model also suggests that the utilization of GIoT applications would impact both energy efficiency and carbon footprint reduction. Online questionnaires are used to gather data from a purposive sample (n = 500) of managers and employees at different levels in different service organizations. Statistical results show strong evidence demonstrating the significant effect of biospheric value; ecological worldview; green marketing orientation (GMO); and energy knowledge/technical capabilities with GIoT. This study presents a valuable contribution that helps researchers; policy-makers, and practitioners to identify and understand the most important antecedents and consequences of U-GIoT. It is also worth noting for future studies looking at different applications of pro-environmental behaviour such as sustainable practices, green mobility and transportation, paperless work; recycling; reducing waste levels; and smart green solar. Policy-makers, decision-makers, practitioners and specialists in green energy systems (i.e. GIoT) will be able to use this information for future improvement. © 2024 Elsevier Ltd",Carbon footprint; Green IoT; Green marketing orientation; Value-belief-norm theory,Elsevier Ltd,scopus-Internet of Things,Strategic,"The study focuses on long-term implications of utilizing Green Internet of Things (GIoT) applications within organizations, aiming to enhance sustainability and energy efficiency. It discusses key predictors and their effects, which aligns with strategic planning.",60,20,10,5,5
Building marketing intelligence capability with the internet of things for competitiveness: empirical evidence of selected retail companies in Oman,Abubakar A.; Abdullah H.H.,2022,10.1504/jgba.2021.125016,"Purpose: The changing nature of the modern world, especially in marketing decisions, provides a severe challenge to retail organisations. Thus, this study recommended that marketing intelligence be combined with internet of things (IoT) capabilities in order to gain a competitive advantage. The IoT is capable of perceiving the physical world, detecting and recording changes, and responding appropriately. Companies with strong IoT capabilities can restructure and adapt their marketing intelligence skills to stay competitive. Methodology: Using survey data from 258 respondents of retail organisations, structural equation modelling was used to evaluate the hypothesis. Findings: The results showed that IoT capability is positively linked to marketing intelligence. Originality: Empirically, it has been established that IoT capability is required for marketing intelligence in retail companies in Oman. The belief is that retailers should use the IoT to increase their marketing intelligence and so get a competitive advantage. © 2021 Inderscience Enterprises Ltd.",capability; competitiveness; information technology; internet of things; IoT; marketing intelligence; RBT; resource-based theory,Inderscience Publishers,scopus-Internet of Things,Strategic,"The abstract discusses the need for retail organizations to adapt their marketing intelligence through the integration of IoT capabilities to gain a competitive advantage, which aligns with long-term strategic planning.",70,20,5,0,5
Internet of things-assisted integrated framework for electronic market application,You T.; S B.,2022,10.1108/EL-07-2020-0197,"Purpose: The widespread use of the internet and the rapid development of the internet of things in information technology have increased the need for network-enabled marketing. It is important to service a broad class involving logistics, buyer, seller and end-users. During various phases of the sales, purchases and marketing process, IoT will influence decision-making. Electronic commerce is a new form of trade under the development of modern information technology. Design/methodology/approach: In this paper, the integrated neutrosophic framework based on the internet of things (INF-IoT) has been proposed to support marketers and companies to make a powerful marketing strategy using identified data from IoT devices. Findings: The experimental results show that the proposed method has high performance and very efficient. Originality/value: This approach may reduce business activity to its core components, which include, in the simplest case, a value proposal, distribution channels and customers, and explain how a network of multi-actors generates a product and services, distributes and uses the value in production. Furthermore, an efficient interface is provided by the logistic module to maintain an order list. © 2020, Emerald Publishing Limited.",E-commerce; Electronic market; Integrated framework; Internet of things; Logistics,Emerald Group Holdings Ltd.,scopus-Internet of Things,Strategic,"The abstract discusses a framework aimed at supporting marketers and companies in developing powerful marketing strategies through the integration of IoT data, which aligns with long-term organizational goals and strategic planning.",60,25,10,0,5
Women as Industry 4.0. entrepreneurs: unlocking the potential of entrepreneurship in Higher Education in STEM-related fields,Serrano D.R.; Fraguas-Sánchez A.I.; González-Burgos E.; Martín P.; Llorente C.; Lalatsa A.,2023,10.1186/s13731-023-00346-4,"Industry 4.0 is the realization of digital transformation including enhanced productivity and flexibility due to real-time decision-making, which is possible due to the high-speed internet, the internet of things, and smart machines capable of autonomously exchanging information, triggering actions, and controlling each other independently. A high level of education and skills is increasingly more important in the job market over the next years necessitating finding a balance among behavioural, technological, analytical, and entrepreneurial skills. EU and governments worldwide should invest in closing the gender gap in science, technology, engineering, and mathematics (STEM) education as this will directly impact the economic growth. Even though there is some progress in the hiring percentage of women in large technological companies, a clear glass ceiling in leadership roles is still remains. Here, we have undertaken a pilot study at University Complutense of Madrid (UCM, Spain) aimed at empowering women in academia to transition from the “publish or perish” paradigm towards creating and protecting their intellectual property to close the gender gap in STEM fields and leadership roles as well as training to fuel the development of innovative start-ups addressing societal challenges. A total of 20 participants inclusive of UCM staff and postgraduate and postdoctoral researchers were enrolled after successfully obtaining at least a score of 5 out of 10 in custom-made Entrepreneurial competency test provided by Business and Professional Women Association (BPW, Spain) and theGrowBox Innovation Ltd. The study, approved by the UCM ethical committee, was conducted after participants engaged and completed a training programme on “Enterpreneurship in STEM-related fields in Higher Education” aimed to introduce the participants to the entrepreneurial world. This involved a structured training programme covering the (i) business canvas design; (ii) development of minimum viable product (MVP); (iii) market evaluation; (iv) finance analysis using the Growbox platform; (v) introduction to venture capital; and (vi) human resources management followed by individual mentoring sessions prior completion of their business plans that were pitched to a panel of mentors and BPW representatives. Finally, all participants completed an anonymous survey of 12 open questions to evaluate the impact of the training in awakening the entrepreneurial spirit in academic researchers in Higher Education in STEM-related fields. Three-quarters of participants were novices in terms of Entrepreneurship, but all participants after the programme presented a complete business plan. The three points that women identified as prohibitive factors were lack of self-confidence, ambition, and knowledge in the fields of patent filing, finance and marketing. Participants were likely to initiate their own start-up in the next five years, but had mixed fillings regarding the complexity of the process. Nine months after the course ended, four out of 20 participants have been successful in attracting initial funding to support the initiation of a start-up involving protected intellectual property and managed to secure an award to provide them with office space to build their company. The long-term impact of this training programme will need to be followed up. Entrepreneurial training is crucial to be embedded in curricula for postgraduate and if possible undergraduate students to pursue a major transformation targeting the STEM-related fields in Higher Education to enable women in becoming key participants and leaders in the Industry 4.0 era. © 2023, The Author(s).","Higher Education; Industry 4.0; Science, technology, engineering, and mathematics (STEM) education; Women entrepreneurship",Springer Science and Business Media Deutschland GmbH,scopus-Internet of Things,Strategic,"The abstract discusses a long-term initiative aimed at empowering women in STEM and fostering entrepreneurship in academia, which aligns with strategic goals of creating lasting change in education and workforce participation.",60,25,10,0,5
Teaching and promoting smart internet of things solutions using the serious-game approach,Õunapuu E.,2015,10.1007/978-3-319-14645-4_4,"In the era of technological advances, the rapid development of network connected objects, cloud computing, software development methodologies, and teaching techniques direct us to the smart solutions. The objective of the chapter is to propose a methodology for teaching and promoting smart internet of things solutions based on the serious-game approach. In the serious-games approach, the simulations of real-world events or processes are used to analyze complex situations and propose solutions. The usage of serious games is entertaining, but their primary goal is to train and educate people; simultaneously, this approach may have other purposes such as marketing or advertisement. © Springer International Publishing Switzerland 2015.",Bio-inspired computing; Decision theory; Internet of things; Model driven engineering; Serious games; Smart solutions,Springer Science and Business Media Deutschland GmbH,scopus-Internet of Things,Not identified,"The abstract discusses a methodology for teaching and promoting smart IoT solutions through serious games, which does not fit neatly into any of the provided classifications. It lacks clear strategic, tactical, or operational implications related to marketing as defined in the examples.",10,10,10,20,50
Based on Decision Tree Model to Analyze the Influencing Factors of Customer’s Insurance Transactions,Kuo C.-N.; Lin Y.-D.; Nguyen D.-M.; Cheng Y.-H.,2023,10.6688/JISE.202307_39(4).0006,"In recent years, global digitalization has developed rapidly. Driven by the gradual maturity of various technologies, the popularization of Internet and mobile devices, the Internet of Things and cloud computing services, the growth of various data has greatly increased and diversified data. The value of these data can be used to predict consumer behavior, differentiate user groups, develop effective marketing strategies, and create differentiated competitiveness. To predict consumer behavior in purchasing insurance products, this study collected 4,474 insurance transactions from a bank in Tainan, Taiwan. After data preprocessing, the number of available transactions is 3,430. In these organized transactions, we use the classification of the insurance product as the dependent variable and the features of the customer as the independent variable. Then, correlation analysis was performed by chi-square test, and uncorrelated factors were analyzed. Analyze influencing factors through a decision tree machine learning model. According to the analysis results of the decision tree model, the accuracy rate is almost 70%, and the most important influencing factors are the actual insurance fee and currency. These two influencing factors can be used as a reference for the precise marketing of Tainan Bank in Taiwan. © 2023 Institute of Information Science. All rights reserved.",data analysis; decision tree; insurance transactions; machine learning; precision marketing,Institute of Information Science,scopus-Internet of Things,Tactical,"The study focuses on predicting consumer behavior concerning insurance products using data analysis techniques, which aligns with tactical decision-making in marketing. It interprets strategic goals (like effective marketing strategies) into specific targets (predicting behavior and identifying influential factors).",20,70,10,0,0
APPLICATION OF THE INTERNET OF THINGS AND 6G CELLULAR COMMUNICATION TO OPTIMIZE ACCOUNTING AND INTERNATIONAL MARKETING,Zadorozhnyi Z.-M.; Muravskyi V.; Pochynok N.; Ivasechko U.,2023,10.34021/VE.2023.06.01(3),"Digitalization of marketing forms preconditions for personalization and individualization of advertising promotion of goods (works, services). Databases about consumer preferences and market situation are at the disposal of major international corporations, which makes it difficult for advertisers and admen. It is envisaged that the development of technologies of the Internet of Things (IoT) and 6G cellular communication should change the situation in the field of processing and using information for accounting, management and marketing purposes. The purpose of the scientific research lies in optimization of accounting and international marketing in terms of determining income, expenses and, accordingly, profits from the lease of commercial and advertising space in all international participants of lease relations on the basis of information generated by innovative technologies of the Internet of Things and cellular communication of the sixth communication generation. In particular, the method of using technologies of the Internet of Things and 6G cellular networks was developed for obtaining information about the movement of visitors of commercial establishments and their consumer preferences. The procedure for recognition and accounting of all market participants’ income, expenses and, accordingly, financial results from the lease of commercial and advertising space has been developed, including operators of commercial establishments, advertisers, admen, and leasers. The organization of accounting the lease of commercial and advertising areas as part of international economic activity of enterprises has been optimized by providing international access to information and software and technical resources of the Internet of Things and cellular communication. Management decisions have been made as a reaction to information from a database about visiting commercial establishments. Based on the authors’ proposals, the order of circulation of accounting and management information and funds from buyers to operators of trade networks, trade establishments, advertising agencies and, finally, producers of goods (works, services) are proposed through the systems of international information relations that form a closed cycle of economic activity at the global level and require further scientific research. © 2023 The Author(s).",6G cellular communication; accounting; commercial and advertising areas; international economic activity; international marketing; lease profit; the Internet of Things,Institute for International Cooperation Development,scopus-Internet of Things,Strategic,"The abstract discusses the long-term implications of digitalization, the Internet of Things (IoT), and 6G communication in shaping international marketing and accounting practices. It focuses on optimization and management decisions that are aligned with strategic objectives of organizations in a global context.",60,25,10,0,5
Blending Internet-of-Things (IoT) solutions into relationship marketing strategies,Lo F.-Y.; Campos N.,2018,10.1016/j.techfore.2018.09.029,"With contemporary life becoming more instantly connected and as the disruptiveness of technologies is occurring at a faster pace, the Internet-of-Things (IoT) is now even more accessible and common, prompting companies to adopt IoT solutions to improve their customers' experiences. IoT enables physical devices to connect and exchange data through the Internet by collecting strategic information, thus creating opportunities for companies to become more efficient and responsive to market changes. This paper thus investigates how companies are blending IoT solutions into their relationship marketing strategies and focuses on finding how this combination can boost business performance and what the challenges are when dealing with disruptive technology changes. To explore the subject's detailed information and to get a better understanding of managerial decisions concerning IoT, this research conducts in-depth case design analysis from a company's point of view. The data presented herein come from two main sources: open-ended interviews and direct observations, with the interviewees holding high managerial positions in Taiwan's IoT industry. This study aims to contribute to the literature by bringing awareness to the importance of closely following technological trends in combination with relationship marketing strategies and how they help firms remain competitive and profitable. The results of this empirical research shed light on the importance of understanding the impacts of IoT solutions on businesses, especially on clients' behaviors and the development of targeted strategies. The cases herein present similarities on the awareness of the speed of disruptive technologies like IoT, the importance of developing new solutions aligned with new technologies, their impact at creating new business solutions, and their contribution to the development of firm strategies. The findings also show that the application of innovative IoT solutions positively affects the process of developing long and successful relationships through relationship marketing actions. Conversely, concerns related to data security vary according to business segments and relationship marketing pillars such as trust, commitment, and reliability, which could help reduce feelings of ambiguity. This research contributes to filling the gap in the literature by offering a deeper understanding of the correlation between IoT and relationship marketing. Moreover, we illustrate how a combination of these two factors can contribute to the development of stronger marketing strategies, as well as their implications on business. The results of this research suggest further and more comprehensive investigations are needed in the future in order to explore the topic in greater depth and to see how the speed of technology is evolving. © 2018",E-commerce; In-depth case study; Innovation; Internet-of-Things; IoT; Relationship Marketing,Elsevier Inc.,scopus-Internet of Things,Strategic,"The abstract discusses how companies are integrating IoT solutions into their relationship marketing strategies to enhance business performance and respond to technological changes, which aligns with long-term organizational goals and strategies.",60,25,10,0,5
"MSME Clusterization Using K-Means Clustering in Garut Regency, Indonesia",Alamanda D.T.; Kusmiati E.; Shiddieq D.F.; Roji F.F.,2022,,"Clusters are groups of activities consisting of core industries, related industries, supporting industries, and supporting and related economic activities, which are interrelated and mutually supportive. This study aims to cluster micro, small and medium enterprises (MSMEs) in Garut Regency based on their similarity of attributes attached to the factors. These aspects include a taxpayer identification ownership, business license ownership, total net worth, total capital, number of employees, total business volume, product certification, product license, and brand. Clusterization has an important urgency for the development of MSMEs. Clustering can help group MSMEs into groups that are easier to analyze and make the right decisions to increase the efficiency and competitiveness of MSMEs. In addition, the application of clustering for MSMEs can have positive implications such as identifying the characteristics of MSMEs, developing appropriate marketing strategies, improving product or service quality, collaboration and information exchange, and access to resources. This can help MSMEs to increase their efficiency and competitiveness in the market. After data screening, the sample of MSMEs was analyzed using K-means clustering analysis and the help of RapidMiner 5.3 software. There were six iterations conducted before the data position value was stable, with the results revealing three MSME clusters. Cluster 2 had the highest percentage of MSMEs, with 84%. Cluster 1 had a higher percentage of MSMEs with ownership of business license numbers than Clusters 2 and 3. Cluster 3 had a larger and more significant number of MSMEs and a larger total net worth and ownership of product and brand licenses than the other clusters, while Cluster 2 showed an intermediate profile in almost all factors. The study results provide an overview of the local government in adopting cluster formation policies in Garut Regency. Copyright 2023 GMP Press and Printing.",Clusterization; K-Means Clustering; MSME,"GMP Press & Printing Co.,",scopus-k-means,Tactical,"The abstract discusses clustering micro, small, and medium enterprises (MSMEs) based on specific attributes to improve their efficiency and competitiveness. This aligns with tactical decision-making, where strategic goals are interpreted into actionable plans and targeted approaches.",15,65,15,0,5
