Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Classification,Reasons,Strategic,Tactical,Operational,Out of Scope,Not Identified
The Crucial Role of EWOM: Mediating the Impact of Marketing Mix Strategies on International Students’ Study Destination Decision,Al-Dmour R.; Al-Dmour H.; Al-Dmour A.,2024,10.1177/21582440241247661,"This study examines the crucial role of electronic word-of-mouth (EWOM) in mediating the impact of marketing mix strategies on international students’ study destination decisions. The theoretical framework proposed in this research integrates consumer behavior theories to enhance our understanding of the relationship between marketing mix strategies and international students’ enrollment choices. Building upon previous research that underscores the importance of marketing mix strategies in shaping consumer choices, this study focuses specifically on the context of international students deciding to study in Jordan. To achieve its objectives, a questionnaire was administered to a sample of 2000 international students who recently enrolled in both public and private universities in Jordan, with a response rate of 61%. Through rigorous empirical analysis, this study provides compelling evidence that the quality of the product/program, price, place, and promotion significantly influence the decision-making process of international students. Moreover, the study reveals that EWOM plays a critical mediating role in this relationship, underscoring the significance of online reviews, ratings, and recommendations in shaping consumer perceptions and choices. These findings underscore the need for marketers to proactively monitor and manage online reviews and harness the power of EWOM as a potent marketing tool to positively impact consumer decision-making. © The Author(s) 2024.",EWOM; International student’s decision; Jordan; marketing mix elements,SAGE Publications Inc.,scopus-recommendation,Strategic,"The study explores the long-term impact of marketing mix strategies and the role of electronic word-of-mouth (EWOM) on international students' decision-making regarding study destinations. It aims to enhance understanding of consumer behavior in this context, fitting the definition of strategic planning.",60,25,10,0,5
Appraisal of mixed-use developments through multiple criteria decision making: insights from Shanghai’s megacity context,Valero A.,2024,10.1080/23311975.2024.2332500,"This paper investigates the selection criteria and success factors of retailers within mixed-use developments in Shanghai, from the 2009 financial crisis to the COVID-19 pandemic. By using Multiple Criteria Decision Making focused on three groups of key performance indicators: External, specifics of the Industry, and Users, the study aims to provide a comprehensive review of retail location selection within the emerging paradigm of mixed-use environments. The assessment reveals that connectivity, specifically with metro stations within 500 m, is paramount to a project’s success. Moreover, 73% of the projects surveyed feature more than two underground levels, with the top 10 ranking projects boasting 3–4 floors above ground, occupied by both offices and retail spaces. Structurally, almost 90% of the mixed-use developments being studied have commercial areas exceeding 35,000 sqm. The optimal project size is determined to be around 200,000 sqm, with retail making up half of the built area. The preferred land plot size ranges from 35,000 to 40,000 sqm. However, the study also identifies a lack of comprehensive sustainability strategies and net-zero carbon certifications in many of these developments. The findings also contribute to urban researchers and policymakers by offering a multi-criteria matrix to assess and scale mixed-use developments, not only in Shanghai but also in other geographical locations. This foundational study serves as a basis for future MCDM research and provides a comprehensive understanding of the real estate market in Shanghai’s mixed-use developments, offering practical recommendations for enhancing their performance and sustainability. © 2024 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","Architecture; Building and Construction; Cities and The Developing World; Economics and Development; KPIs; Len Tiu Wright, De Montfort University Faculty of Business and Law, United Kingdom of Great Britain and Northern Ireland; marketing strategies; mixed-use developments; multiple-criteria decision-making (MCDM); performance appraisal; Planning; Property; Research Methods in Development Studies; Retail performance; sustainability; Urban Development; Urban Research Methods; Urban Studies",Cogent OA,scopus-recommendation,Strategic,"The abstract discusses the selection criteria and success factors for retailers within mixed-use developments, focusing on long-term goals and performance enhancements in urban planning. It provides insights that can guide strategic decisions in real estate and urban development.",70,15,10,0,5
Representation of women of color on the covers of the top three fashion magazines: a content analysis,Mitchell N.A.; Stovall T.; Avalos D.,2023,10.1108/JCM-03-2021-4560,"Purpose: This paper aims to assess the representation of women of color (WOC) in the top 3 fashion magazines and explore the implications of underrepresentation within marketing communications. The authors draw from diffusion theory and marketplace omission and commission to situate the research focus and highlight its application to the study findings. Design/methodology/approach: A content analysis was conducted on 481 cover models on the top three fashion magazines of 2018 – Vogue, Cosmopolitan and Vanity Fair during 2006–2018. Findings: The findings indicate WOC are underrepresented despite the strides of inclusion in the marketplace in America during a postracial period. Representation is as follows: white – 412 (86%); black – 41 (9%); Latina – 19 (3.9%); biracial 7 (1.5%); Asian – 1 (0.2%); and Native American – 1 (0.2%). Latina models had the lowest representation. Native and Asian women were completely excluded. When they do appear, black and Latina cover models are more likely than white models to be shown wearing sexually suggestive attire. Practical implications: This study makes four recommendations to promote antiracism in marketing: diversify staff hiring and editorial decision-makers for public-facing talent; solicit counsel from multicultural marketing agencies; create antiracist marketing curriculum; and cultivate a pipeline of diverse talent for future hiring. Originality/value: The originality of this paper centers its contribution to the dearth research investigating representation implications within the fashion marketing industry during an alleged post-racial period, and a longer time span. It also presents structured antiracist marketing solutions to mitigate underrepresentation. © 2022, Emerald Publishing Limited.",Antiracism; Beauty; Content analysis; Fashion; Magazine; Marketing communications; Women of color (WOC),Emerald Publishing,scopus-recommendation,Tactical,"The abstract discusses specific findings and recommendations related to the representation of women of color in fashion magazines, which suggests actionable steps for marketing practices. The study provides practical implications aimed at improving marketing strategies, which aligns with the tactical level of decision-making.",10,60,20,5,5
Examining the Factors Influencing the Intention to Use Electric Bikes by Young Adults: Using Extended Theory of Planned Behavior Model,Ravishankar K.; Subramani A.K.; Akbar Jan N.; Ramkumar C.,2023,10.14707/ajbr.230150,"The study aims to examine the factors impelling young adults’ intention to use electric bikes (EB) to promote sustainable transportation in India. In this research, the theory of planned behavior (TPB) model is extended with environmental knowledge (EKL), environmental concern (ECN), and government policy support (GPS) to understand the intention to use (ITU) of young adults on electric bikes. Using a stratified random sampling technique, the survey was conducted among 354 electric bike users across major cities from Tamil Nadu, India. The PLS-SEM was used to analyze the conceptual model of the research. The findings of the research support that ECN, EKL, and GPS have a significant positive direct influence on young adults’ attitude (ATT) and an indirect effect on the intention to use (ITU) e-bikes. Among the three mediating variables, ATT and SJN mediate the relationship between ECN, EKL, and GPS on ATT and ITU of e-bikes. The study offered insightful recommendations to broaden the scope of research on electric bike sellers and manufacturers to plan sales and marketing strategies, for the government to make policy decisions, and ultimately to increase consumer interest in sustainable transportation. © 2023, Asia Business Research Corporation. All rights reserved.",Electric bike; Environmental concern; Environmental knowledge; Extended theory of planned behavior; Government policy support; Young adult,Asia Business Research Corporation,scopus-recommendation,Tactical,"The study focuses on understanding young adults' intention to use electric bikes in India by examining specific factors such as environmental knowledge, concern, and government policy support. This aligns with tactical decision-making as it translates strategic goals of promoting sustainable transportation into specific targets and actionable insights.",20,60,15,0,5
Influencing wine tourists' decision-making with VR: The impact of immersive experiences on their behavioural intentions,Sousa N.; Alén E.; Losada N.; Melo M.,2024,10.1016/j.tmp.2024.101235,"Virtual Reality (VR) has proven to be an important contribution to tourists' decision-making regarding a destination. This fact can be determinant, especially when tourists face some social limitation or restriction that conditions their participation in tourism activities. Therefore, we aim to understand whether the possibility of experiencing immersive wine tourism activities can encourage future visits, as well as the recommendation of the VR experience and the destination itself. To achieve our goal, we offered 405 participants an experimental VR experience with digital content about a wine tourism activity. The results showed that participants feel that the VR experience influences their behavioural intention towards the wine tourism destination. The satisfaction felt from the experience leads to a significant effect on the intention to visit and to recommend the destination and the VR activity. These findings suggest to wine tourism destination managers that VR can play an essential role in tourism management. © 2024",Behavioural intention; Tourism innovation; Tourism marketing; Virtual reality; Virtual wine tourism experience,Elsevier B.V.,scopus-recommendation,Tactical,"The abstract discusses the influence of virtual reality on tourists' behavioral intentions and their decision-making process regarding wine tourism. This aligns with tactical decision-making as it interprets strategic goals into specific actions and targets, particularly in marketing wine tourism experiences through VR.",10,70,15,0,5
Infusing media analytics content into a communications curriculum: Partnering with athletics using experiential learning,Poniatowski K.; Johnson K.,2023,10.1080/17404622.2023.2227263,"Abilities to interpret, analyze, and report data are in-demand job skills that many colleges and universities struggle to incorporate into the curriculum. The client-based project outlined in this study examines the experiential learning pedagogy used to teach students media analytics. This semester-long project encourages students to complete a collaborative client-based project, utilizing Google Analytics and Tableau to enhance the client’s website. Overall, students’ reactions were positive to this approach, as they were able to learn the basics of media analytics while solving real-world problems for the clients. Courses: This project was conducted in a stand-alone course titled “Intro to Media Analytics.” However, this project would work well in any media analytics, social media analytics, or social/digital marketing course. This assignment could be adapted slightly to meet the needs of a public or strategic communications course where the focus on a public relations plan is needed. A student-run public relations agency could use this assignment to apply to client work related to increasing web and social media traffic. Objectives: With this assignment, students (1) apply appropriate methods for collecting, analyzing, and interpreting media analytics data for understanding and engaging audiences; (2) engage in research and analysis to provide insights, problem-solving strategies, and decisions in strategic planning for a client; (3) gain a basic understanding of factual knowledge, methods, principles, generalizations, and theories in producing media content and for visualizing data derived through media analytics to clarify and present complex results; (4) evaluate the impact of business structure, competition, and positioning for accessing media usage in various media platforms, including social and mobile media; and (5) write clearly and effectively for reports that guide recommendations for a real-world client in order to develop competencies and points of view needed by professionals in the field most closely related to this course. © 2023 National Communication Association.",,Routledge,scopus-recommendation,Tactical,"The project focuses on applying methods for collecting, analyzing, and interpreting media analytics data, which aligns with tactical decision-making processes. It involves structured activities such as using Google Analytics and Tableau, making decisions that are more precise and aimed at achieving specific targets for clients.",10,70,15,0,5
Digital Marketing Implementation by Culinary Micro Small Medium Enterprises During Covid-19 (An Indonesia Case),Martadikusumah T.A.A.; Indrawati,2024,10.47750/QAS/25.198.25,"This study aims to understand the culinary cluster MSMEs' efforts in Cimahi City to implement digital marketing during Covid-19. The research includes factors that hinder the decision to use digital platforms based on the TOE Framework, digital marketing activities, business performance, digital marketing constraints, and recommendations for stakeholders in optimizing digital marketing. The methodology of this research is qualitative, with a case study strategy. This study obtained the data through online in-depth interviews and FGDs with 10 Culinary MSMEs owners and four representatives of the Cimahi City government. The results showed that informants adopted digital platforms, but employee skills indicators inhibit decision-making. The implementation of digital marketing and business performance could have been more optimal. Therefore, the main barrier to digital marketing activities is the limited capacity, capability, and number of HR in the organization that can market digitally. Hence, the proposed recommendations are improving digital literacy and stakeholder collaboration through training, mentoring, and labor assistance. © 2024, SRAC - Romanian Society for Quality. All rights reserved.",Cimahi City; Covid-19; Digital Marketing; Digital Platform; MSMEs; TOE Framework,SRAC - Romanian Society for Quality,scopus-recommendation,Tactical,"The study focuses on the implementation of digital marketing strategies by MSMEs, specifically in the context of overcoming obstacles and optimizing performance. It involves structured decision-making around marketing activities, which aligns with tactical marketing strategies.",10,70,15,0,5
The dissemination and impacts of deceptive eWOM: a dynamic process perspective,Shih C.-F.; Huang S.-L.; Huang H.-C.,2023,10.1080/0144929X.2022.2063759,"To minimise risk, consumers seek out eWOM, recommendations, and reviews from others before making purchasing decisions. However, it is not uncommon to see companies masterminding deceptive eWOM, disguising promotional messages as user-generated product reviews to attract and retain consumers. The extant literature is extremely limited regarding deceptive eWOM and its long-term effects. Ours is the first longitudinal study to examine consumers’ belief and attitude changes in the context of deceptive eWOM. This study found that, in a herding situation, deceptive eWOM can strongly influence changes in consumers’ beliefs and attitudes, whether in the early phase or mainstream phase, at the pre-adoption stage. If deceptive eWOM emerges earlier, it has a more powerful influence later. At the post-adoption stage, once they have used it, consumers may change their evaluations of a new product. However, this new evaluation is still subject to the initial anchoring effect brought by deceptive eWOM. If consumers sense deceptive eWOM and attribute it to a certain responsible party, the anchoring effect will be weakened. These findings provide further knowledge and understanding of the effects of deceptive eWOM, with implications for firms seeking to develop more effective eWOM marketing strategies. © 2022 Informa UK Limited, trading as Taylor & Francis Group.",And phrases: deceptive eWOM; fake review; herd behaviour; information cascade; longitudinal study,Taylor and Francis Ltd.,scopus-recommendation,Strategic,"The abstract discusses the long-term effects of deceptive eWOM on consumer beliefs and attitudes, which aligns with strategic planning and decision-making in marketing. It explores how companies can effectively develop eWOM marketing strategies based on consumer behavior, indicating a focus on long-term organizational goals.",60,25,10,0,5
"The Impact of Social-media Celebrity on Buying Behavior of Retailer Customers in Riyadh, KSA",Al-Nsour I.A.A.,2024,10.35516/jjba.v19i4.1719,"This study aimed to measure the impact of celebrity endorsement on the buying behavior of retailer customers in Riyadh. The study population consists of all buyers of hyper-stores in Riyadh. The unit of analysis was the Saudis and non-Saudis who are employed in the government and private sectors in Riyadh. The estimates showed that the size of the population reached 3.87 million people in 2019. The stratified-sample technique was used and the recommended sample size reached 387 buyers. The results of structural equation modeling (SEM) showed a statistically significant impact of celebrity on the purchasing behavior of retailer customers in Riyadh. Finally, the study presented several recommendations and marketing implications to enhance the role of celebrity in purchasing decisions. © 2024 DSR Publishers/The University of Jordan. All Rights Reserved.",Celebrity; Consumption goods; Kingdom of Saudi Arabia; Purchasing behavior; Retailing stores; Social media,"University of Jordan,Deanship of Scientific Research",scopus-recommendation,Tactical,"The study evaluates the impact of celebrity endorsement on purchasing behavior, providing actionable insights that can be directly applied in marketing campaigns and customer engagement strategies.",10,70,15,0,5
Marketing strategy of characteristic agricultural products under the background of ‘internet +’,Xiong Y.,2023,10.1080/09537287.2023.2169649,"At the beginning of 2020, affected by the COVID-19 epidemic, large-scale gathering activities and offline purchasing activities are difficult to operate normally. As a result, the contactless online sales model of farm produce e-business has attracted wide attention of consumers because it avoids direct contact between people and reduces the risk of infection among users. The E-Marketing link of characteristic farm produce can reflect the good advantages of ‘Internet +’ era. For merchants, they can provide better services to customers through the Internet, thus enhancing their purchasing power. According to the unique attributes and categories of farm produce and other labels, combined with KNN (K-nearest neighbour) algorithm, this paper builds a marketing model of characteristic farm produce to improve the accuracy of farm produce recommendation, so as to realise the accurate marketing of characteristic farm produce under the background of ‘Internet +’. Experimental results show that the recall rate of the algorithm is 97.21% and the accuracy rate is 95.34%. Therefore, the precision marketing system model of e-business farm produce designed in this paper has high precision in predicting consumers’ purchase intention, and can be used as decision-making basis for enterprises in its precision marketing. © 2023 Informa UK Limited, trading as Taylor & Francis Group.",Characteristic farm produce; precision marketing; recommend agricultural products,Taylor and Francis Ltd.,scopus-recommendation,Tactical,"The abstract describes the development of a marketing model using the KNN algorithm to improve the accuracy of farm produce recommendations, which aligns with tactical decision-making in marketing. It focuses on specific methods and tools for implementing marketing strategies rather than broad organizational goals.",10,70,15,0,5
UNDERSTANDING THE CRITICAL FACTORS DRIVING EVENT LEVERAGING: PERSPECTIVES FROM SMALL AND MEDIUM-SIZED ENTERPRISES,Son I.S.; Huang S.,2023,10.3727/152599522X16419948695242,"This study aims to understand tourism and hospitality small and medium-sized enterprises’ (THSMEs) decision making about event leveraging, specifically by exploring the critical factors that drive THSMEs to engage in event leveraging. By examining event leveraging from the entrepreneurial process perspective, this study provides new understanding of evaluating and interpreting local businesses’ event leveraging. The results from semistructured interviews with THSMEs’ owners and managers revealed four critical factors affecting THSMEs’ decision making regarding event leveraging. Information availability, which refers to obtaining information about upcoming events in a timely manner and acquiring know-how in event leveraging, was found to be the most critical factor. This factor was found to influence another three factors, namely, business strategy, internal resources, and attitude and belief toward event leveraging. Based on the findings of this study, practical recommendations are provided for destination marketing organizations and local business associations to better support THSMEs to benefit through events. © Copyright 2023 Cognizant, LLC. All Rights Reserved.",Entrepreneurial opportunity; Event leveraging; Festival; Regional event; Small and medium-sized enterprises (SMEs),Cognizant Communication Corporation,scopus-recommendation,Tactical,"The study focuses on decision-making processes related to event leveraging by THSMEs, which aligns with interpreting strategic goals into specific targets and structured decisions.",10,70,15,0,5
Social commerce and buying intention post COVID-19: Evidence from a hybrid approach based on SEM – fsQCA,Elshaer I.A.; Alrawad M.; Lutfi A.; Azazz A.M.S.,2024,10.1016/j.jretconser.2023.103548,"In the post COVID-19 era, social commerce witnessed significant growth due to increasing numbers of consumers choosing online channels as their preferred means of shopping. Consumer attitude and trust are key factors influencing customers purchase decision of buying products and services marketed through online platforms such as social commerce. A positive consumer attitude towards a brand or product can lead to greater level of perceived trust and, hence, increase the likelihood of purchasing. Further, a negative consumer attitude or low trust may deter individuals from purchasing, even if they are interested in the product. This study aims at investigating the mediating role of customers attitude and perceived trust on the relationship the relationship between social commerce and buying intention post-COVID-19 pandemic. Using a full-structured questionnaire directed to 570 e-commerce consumers, the obtained data were analyzed by hybrid approach based on PLS-SEM and fsQCA. The study results may help understand the variables that can affect consumer behavior in the post-COVID-19 era, and businesses can better modify their marketing strategies and fulfill the customers’ needs. © 2023 Elsevier Ltd",Attitude; Consumer buying intention; fsQCA; Ratings and reviews; Recommendation and referrals; Social commerce; Trust,Elsevier Ltd,scopus-recommendation,Tactical,"The abstract investigates consumer attitudes and trust in relation to social commerce and buying intentions, which aligns with tactical decision-making processes that interpret strategic goals into structured targets, such as improving marketing strategies based on consumer behavior.",10,70,15,0,5
Impact and engagement of sport & fitness influencers: A challenge for health education media literacy,Moreno D.R.; Quintana J.G.; Riaño E.R.,2023,10.30935/ojcmt/13309,"Influencers of physical activity and sport have acquired an important role in the promotion of health and well-being through digital social networks such as Instagram. The purpose of this study is to obtain a detailed view of the use that sports and physical activity influencers make of the Instagram social network, its reach and impact on the audience. This study monitored and collected data from the channels of ten Spanish Sport & Fitness influencers who projected their activity towards 6,804,930 followers on the social platform Instagram. In addition, the content of the biography and most popular publications of each influencer was analysed, considering the visual aspects, codes and digital languages. The results obtained show a commitment of the influencers to motivate and excite their audience to lead an active life, a healthy lifestyle and to perform a variety of exercises to increase their muscular strength, flexibility and cardiorespiratory resistance, among others. They also offer practical nutrition advice, performance-enhancing recommendations, and individualized training programs. All this through a style and strategies typical of digital marketing and influence to gain trust and credibility, achieve engagement and a positive impact on their audiences, even influencing the decision to purchase services and products from commercial brands. This scenario highlights the importance of media literacy for citizens towards a responsible use of the Internet and social networks, especially towards the consumption of content related to physical activity and sports, thus developing critical thinking to evaluate the information that can influence our decisions and perceptions about health and physical well-being. © 2023 by authors; licensee OJCMT by Bastas, CY.",health education; influencers; Instagram; media literacy; physical activity; social media,Bastas,scopus-recommendation,Tactical,"The abstract discusses the strategies employed by influencers to engage their audience through social media, focusing on specific actionable tactics such as content creation, audience motivation, and marketing techniques on Instagram. These are clearly aligned with tactical decision-making processes.",10,70,15,0,5
"A Systematic Review Examining Multi-Level Policy and Practice Recommendations, and Calls for Research, on Food Insecurity at American Community Colleges",D’Andrea-Baker C.-A.J.; Kapinos B.,2024,10.1177/00915521241241265,"Purpose: The purpose of this systematic literature review is to examine policy and practice recommendations, along with calls for future research, aimed at addressing food insecurity for community colleges across the U.S. Argument/Proposed Model: This article will provide a detailed methodology for the systematic literature review, as well as the findings gathered from a range of peer-reviewed articles on this topic. The authors analyzed six significant themes that surfaced from the current literature related to policy and practice at the federal, state, local, and institutional levels. Conclusions/Contributions: Six chief themes are discussed in-depth, including but not limited to: important tools and approaches for marketing and communications, data-driven decision-making, and the augmentation of food support with other public benefits and institutional resources. These thematic findings address the issue of food insecurity on community college campuses, and also offer a range of techniques and areas for consideration. This systematic literature review offers a compilation of policy and practice recommendations steeped in actionable strategies for researchers, policymakers, campus leaders, and practitioners alike. The strategies can be implemented and/or tailored to meet the needs and nuances of any community college population. © The Author(s) 2024.",community colleges; food insecurity; food security; policy recommendations; United States of America,SAGE Publications Inc.,scopus-recommendation,Strategic,"The abstract discusses a systematic literature review aimed at addressing food insecurity in community colleges, which involves long-term goals and policy recommendations. It emphasizes the need for strategic planning and actionable strategies to tackle systemic issues related to food insecurity.",60,30,5,0,5
The changing roles of mass media amidst the growth of the digital media,Hongcharu B.,2024,10.1080/23311886.2023.2297721,"Mass media have been a significant element in society. However, as people have more access to information and communication technology, they spend more time on digital media than on mass media. Thus, we explore this issue along with the factors and implications that this trend might bring about. This is the first study to conduct an in-depth comparative analysis along with literature review to understand this major change in media consumption. The paper first analyzes the characteristics and the communication process of mass and digital media. Then, we compare mass media and digital media’s usage, the numbers of Internet and digital media’ users in the United States along with global social media users. We discover the usage per day for digital media has increased while that for mass media declined. We explore the reasons behind this change and identify factors affecting the marketers’ decisions to change the ways they spend marketing communications’ budget on both types of media. We are also interested in the roles of mass media in the era when digital media gain more popularity. Implications and recommendations for marketers to cope with this major change are discussed including the impact on target market selection, marketing communications budget planning, functions of the media, behavioral transactions of both types of media, new supporting roles of the mass media and the roles of both types of media in supporting integrated marketing communications’ campaigns. © 2024 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",digital media; marketing communications; Mass media; media time spending; media usage; mobile phones; smartphones; the internet,Cogent OA,scopus-recommendation,Strategic,"The abstract discusses long-term shifts in media consumption and their implications for marketers, which aligns with strategic planning and decision-making regarding marketing communications budgets and target market selection.",60,30,5,0,5
"Electronic nicotine and non-nicotine delivery systems, a global and comparative overview of the tax systems designs and rates, legislative framework, Big Tobacco’s marketing strategies, and case studies",Tanca C.; Carrington D.; Dauchy E.; Skipalskyi A.; Bakhturidze G.,2023,10.18332/TPC/172623,"Introduction Electronic nicotine and non-nicotine delivery systems (ENDS/ ENNDS) are attracting new nicotine users, particularly nonsmokers, and youth. Although the long-term health effects are uncertain, ENDS contain nicotine—a highly addictive product, and most of the existing evidence on ENDS/ENNDS shows that they are not without risks. Moreover, youth and non-smokers using e-cigarettes are more likely to initiate conventional cigarettes and start at earlier ages. Furthermore, ENDS are not very effective as cessation aids and are often used in combination with conventional tobacco products. The taxation of ENDS/ENNDS remains a challenge for most governments, especially in light is the tradeoff between, on the one hand, the potential that smokers would use ENDS to quit conventional cigarettes successfully and, on the other hand, the new health risks that these products pose and the uptake of use by young people and non-smokers. Objective About ENDS/ENNDS, this session will examine, globally and comparatively, three key areas critical for advocacy: taxation, legal (non-tax and price) frameworks, and communications used by manufacturers and vendors. Material and Methods First, it will present and evaluate the tax systems used currently in countries that manufacture or sell ENDS/ENNDS and compare these systems based on their tax burdens and designs. Second, it examines the various legal (non-tax and price) frameworks used in these countries and compares them with conventional cigarettes. Third, it will present the media used by manufacturers and vendors of ENDS/ENNDS, the messages, and the audience they use to promote them. Finally, the session will present and compare case studies to provide concrete examples. Results There is a significant variation in the types of tax systems used for ENDS/ENNDS, and most countries impose very low tax rates on these products compared to cigarettes. As WHO has concluded, e-cigarettes are “harmful” and countries that have not banned e-cigarettes should ensure that “their tobacco control laws and regulations are comprehensive enough to regulate all forms of novel and emerging nicotine and tobacco products.” E-cigarette manufacturers, including the major tobacco companies, are spending millions of dollars on lobbying decision-makers in countries around the world to seek favorable e-cigarette regulation. Further, the industry targets non-smokers and young people through product design, nicotine delivery, flavorings, and by marketing on social media. Conclusions Encourage countries to follow WHO recommendations and impose high taxation for ENDS/ENNDS and regulations that match those of conventional cigarettes. © (2023), (European Publishing). All Rights Reserved.",,European Publishing,scopus-recommendation,Strategic,"The abstract discusses long-term implications and frameworks regarding the regulation and taxation of electronic nicotine delivery systems, aligning with strategic planning in public health and tobacco control.",70,15,5,5,5
Social Media Marketing during COVID-19: Behaviors of Jordanian Users,Alghizzawi M.; Al-Ameer A.; Habes M.; Attar R.W.,2023,10.11114/smc.v11i3.5980,"Social media marketing is an important concept and influences the behavior of individuals and the change of their habits, based on evidence and marketing campaigns that target people to raise awareness and improve the course of their behavior for the better. This study aims to demonstrate the impact of social media marketing on the behavior of Jordanian citizens in light of the events of the spread of the Corona virus, and that by relying on a study and comparison of previous scientific studies that showed that social media marketing helps in modifying behaviors through the extent of the advantage of marketing campaigns, and in light of the spread of this epidemic some habits need to be modified by the Jordanian citizen. the study recommends decision-makers in Jordan must employ social media marketing in all its dimensions to influence the behavior of the Jordanian citizen to adhere to the new instructions that limit It is dangerous to spread this deadly disease and dispense with some traditional behaviors that contradict the recommendations of the World Health Organization regarding the behavior of individuals with each other. Thus, by keeping in view the study findings, the researchers recommended more studies addressing the use of Social Media marketing to spread Health crisis awareness to increase healthy behavior and mitigate its effects. © 2022 Studies in Media and Communication. All rights reserved.",consumer behavior; COVID-19; Jordan; marketing; social media,Redfame Publishing Inc.,scopus-recommendation,Tactical,"The abstract discusses the implementation of social media marketing strategies aimed at modifying the behavior of Jordanian citizens in response to the COVID-19 pandemic. This aligns with tactical decision-making, which involves structured actions to achieve specific marketing goals.",15,65,10,5,5
Unveiling just-in-time decision support system using social media analytics: a case study on reverse logistics resource recycling,Shahidzadeh M.H.; Shokouhyar S.,2024,10.1108/IMDS-12-2023-0921,"Purpose: In recent times, the field of corporate intelligence has gained substantial prominence, employing advanced data analysis techniques to yield pivotal insights for instantaneous strategic and tactical decision-making. Expanding beyond rudimentary post observation and analysis, social media analytics unfolds a comprehensive exploration of diverse data streams encompassing social media platforms and blogs, thereby facilitating an all-encompassing understanding of the dynamic social customer landscape. During an extensive evaluation of social media presence, various indicators such as popularity, impressions, user engagement, content flow, and brand references undergo meticulous scrutiny. Invaluable intelligence lies within user-generated data stemming from social media platforms, encompassing valuable customer perspectives, feedback, and recommendations that have the potential to revolutionize numerous operational facets, including supply chain management. Despite its intrinsic worth, the actual business value of social media data is frequently overshadowed due to the pervasive abundance of content saturating the digital realm. In response to this concern, the present study introduces a cutting-edge system known as the Enterprise Just-in-time Decision Support System (EJDSS). Design/methodology/approach: Leveraging deep learning techniques and advanced analytics of social media data, the EJDSS aims to propel business operations forward. Specifically tailored to the domain of marketing, the framework delineates a practical methodology for extracting invaluable insights from the vast expanse of social data. This scholarly work offers a comprehensive overview of fundamental principles, pertinent challenges, functional aspects, and significant advancements in the realm of extensive social data analysis. Moreover, it presents compelling real-world scenarios that vividly illustrate the tangible advantages companies stand to gain by incorporating social data analytics into their decision-making processes and capitalizing on emerging investment prospects. Findings: To substantiate the efficacy of the EJDSS, a detailed case study centered around reverse logistics resource recycling is presented, accompanied by experimental findings that underscore the system’s exceptional performance. The study showcases remarkable precision, robustness, F1 score, and variance statistics, attaining impressive figures of 83.62%, 78.44%, 83.67%, and 3.79%, respectively. Originality/value: This scholarly work offers a comprehensive overview of fundamental principles, pertinent challenges, functional aspects, and significant advancements in the realm of extensive social data analysis. Moreover, it presents compelling real-world scenarios that vividly illustrate the tangible advantages companies stand to gain by incorporating social data analytics into their decision-making processes and capitalizing on emerging investment prospects. © 2024, Emerald Publishing Limited.",Decision support system; Deep learning; Industry 5.0; Socialmedia analytics,Emerald Publishing,scopus-recommendation,Strategic,"The abstract discusses the development of the Enterprise Just-in-time Decision Support System (EJDSS) for enhancing business operations through advanced analytics of social media data, which aligns with long-term strategic planning and organizational goals.",60,25,10,0,5
Applying the triple coherence line to in-store marketing plans to increase private label market share,Garrido-Morgado Á.; González-Benito Ó.,2024,10.1016/j.jretconser.2023.103642,"Difficult economic times might encourage private label purchases, though most such decisions occur in-store. The current study therefore presents an analysis of whether in-store displays (ISD) exert similar effects on private labels versus national brands, which ISD are most effective, and how retailers can maximize their effects. With a triple coherence line (TCL) framework, the authors determine ISD that favor a decision process in which the consumer can easily recognize the benefits of a promotion, increase their impact on sales, especially if the product itself offers similar benefits. They establish a novel, unique data set of scanner and observational data about daily product prices and sales in 22 categories, according to the uses of different ISD (shelf signage, end-of-aisle, islands) and promotions (price, product). The results confirm their different effects on private labels versus national brands; when ISD facilitate decision processes that are congruent with private-label purchase motivations, they exert greater effects on sales, and these effects can be maximized by applying the TCL framework. In detail, shelf signage that stimulates more cognitive and rational purchase decisions exerts powerful effects on private label purchases, which get reinforced by price promotions. These insights extend previous studies of in-store marketing actions and purchase decisions, leading to some useful recommendations for retailers. © 2023 The Authors",In-store display; National brand; Private label; Triple coherence line,Elsevier Ltd,scopus-recommendation,Tactical,"The study focuses on how in-store displays affect consumer purchasing decisions for private labels versus national brands, providing actionable insights for retailers. This aligns closely with tactical marketing decisions, as it interprets strategic goals into structured targets regarding in-store marketing and sales promotion.",10,70,15,0,5
